domain_index,orientation,z_start_um,z_end_um,length_um
195.0,-1.0,1503.209,1518.7060000000001,15.497000000000071
196.0,1.0,1518.706,1518.7269542050176,0.020954205017687855
197.0,-1.0,1518.7269542050176,1534.203,15.476045794982383
198.0,1.0,1534.203,1534.2055209466944,0.002520946694403392
199.0,-1.0,1534.2055209466944,1549.7,15.494479053305668
200.0,1.0,1549.7,1549.8461195795608,0.1461195795607182
201.0,-1.0,1549.8461195795608,1565.1970000000001,15.350880420439353
202.0,1.0,1565.197,1565.1970001600453,1.6004537428671028e-07
203.0,-1.0,1565.1970001600453,1580.694,15.496999839954697
204.0,1.0,1580.694,1580.6971845481946,0.0031845481946675136
205.0,-1.0,1580.6971845481946,1596.191,15.493815451805403
206.0,1.0,1596.191,1596.19101633453,1.6334530073436326e-05
207.0,-1.0,1596.19101633453,1611.688,15.496983665469998
208.0,1.0,1611.688,1611.6880542975343,5.4297534234137856e-05
209.0,-1.0,1611.6880542975343,1627.1850000000002,15.496945702465837
210.0,1.0,1627.185,1627.1851012955688,0.00010129556881111057
211.0,-1.0,1627.1851012955688,1642.682,15.49689870443126
212.0,1.0,1642.682,1642.7329293459616,0.05092934596154919
213.0,-1.0,1642.7329293459616,1658.179,15.446070654038522
214.0,1.0,1658.179,1658.2106976797086,0.03169767970848625
215.0,-1.0,1658.2106976797086,1673.6760000000002,15.465302320291585
216.0,1.0,1673.676,1673.9907661976756,0.3147661976756808
217.0,-1.0,1673.9907661976756,1689.173,15.18223380232439
218.0,1.0,1689.173,1689.1730712725646,7.1272564582614e-05
219.0,-1.0,1689.1730712725646,1704.67,15.496928727435488
220.0,1.0,1704.67,1704.670139406735,0.00013940673488832545
221.0,-1.0,1704.670139406735,1720.1670000000001,15.496860593265183
222.0,1.0,1720.167,1720.677094474507,0.5100944745070137
223.0,-1.0,1720.677094474507,1735.664,14.986905525493057
224.0,1.0,1735.664,1735.6659752809048,0.0019752809048441122
225.0,-1.0,1735.6659752809048,1751.161,15.495024719095227
226.0,1.0,1751.161,1751.1621135344162,0.00111353441616302
227.0,-1.0,1751.1621135344162,1766.6580000000001,15.495886465583908
228.0,1.0,1766.658,1769.917817281107,3.259817281107189
229.0,-1.0,1769.917817281107,1782.155,12.237182718892882
230.0,1.0,1782.155,1782.159142866241,0.00414286624095439
231.0,-1.0,1782.159142866241,1797.652,15.492857133759117
232.0,1.0,1797.652,1797.6531122019267,0.0011122019266167626
233.0,-1.0,1797.6531122019267,1813.1490000000001,15.495887798073454
234.0,1.0,1813.149,1813.2957219109076,0.14672191090767228
235.0,-1.0,1813.2957219109076,1828.646,15.350278089092399
236.0,1.0,1828.646,1833.0802996711334,4.434299671133431
237.0,-1.0,1833.0802996711334,1844.143,11.06270032886664
238.0,1.0,1844.143,1844.1446743057343,0.0016743057342409884
239.0,-1.0,1844.1446743057343,1859.64,15.49532569426583
240.0,1.0,1859.6399999999999,1859.6429806404947,0.002980640494797626
241.0,-1.0,1859.6429806404947,1875.137,15.494019359505273
242.0,1.0,1875.137,1875.361078485392,0.22407848539205588
243.0,-1.0,1875.361078485392,1890.634,15.272921514608015
244.0,1.0,1890.634,1891.580607883391,0.946607883390925
245.0,-1.0,1891.580607883391,1906.131,14.550392116609146
246.0,1.0,1906.131,1906.1481310420631,0.017131042063056157
247.0,-1.0,1906.1481310420631,1921.6280000000002,15.479868957937015
248.0,1.0,1921.628,1921.6280000063218,6.321897672023624e-09
249.0,-1.0,1921.6280000063218,1937.125,15.496999993678173
250.0,1.0,1937.125,1937.626324588393,0.5013245883928903
251.0,-1.0,1937.626324588393,1952.622,14.99567541160718
252.0,1.0,1952.622,1952.625197416065,0.0031974160649497207
253.0,-1.0,1952.625197416065,1968.1190000000001,15.493802583935121
254.0,1.0,1968.119,1968.119,0.0
255.0,-1.0,1968.119,1983.616,15.497000000000071
256.0,1.0,1983.616,1983.6516638357102,0.035663835710238345
257.0,-1.0,1983.6516638357102,1999.113,15.461336164289833
258.0,1.0,1999.113,1999.118440045457,0.005440045456907683
259.0,-1.0,1999.118440045457,2014.6100000000001,15.491559954543163
260.0,1.0,2014.61,2014.6126700951618,0.002670095161874997
261.0,-1.0,2014.6126700951618,2030.107,15.494329904838196
262.0,1.0,2030.107,2030.2131190437565,0.10611904375650738
263.0,-1.0,2030.2131190437565,2045.604,15.390880956243564
264.0,1.0,2045.604,2045.6224031750278,0.01840317502774269
265.0,-1.0,2045.6224031750278,2061.101,15.478596824972328
266.0,1.0,2061.101,2062.3509500788705,1.24995007887037
267.0,-1.0,2062.3509500788705,2076.598,14.247049921129474
268.0,1.0,2076.598,2076.6009725878594,0.002972587859403575
269.0,-1.0,2076.6009725878594,2092.095,15.49402741214044
270.0,1.0,2092.095,2092.9426056725197,0.847605672519876
271.0,-1.0,2092.9426056725197,2107.5919999999996,14.649394327479968
272.0,1.0,2107.592,2107.592,0.0
273.0,-1.0,2107.592,2123.089,15.496999999999844
274.0,1.0,2123.089,2123.1003481230036,0.011348123003699584
275.0,-1.0,2123.1003481230036,2138.586,15.485651876996144
