domain_index,orientation,z_start_um,z_end_um,length_um
472.0,1.0,3657.292,3670.558420510299,13.266420510299213
473.0,-1.0,3670.558420510299,3672.7889999999998,2.230579489700631
474.0,1.0,3672.7889999999998,3686.063625785418,13.274625785418266
475.0,-1.0,3686.063625785418,3688.2859999999996,2.2223742145815777
476.0,1.0,3688.286,3701.569454538231,13.283454538231126
477.0,-1.0,3701.569454538231,3703.783,2.2135454617687174
478.0,1.0,3703.783,3717.07728938139,13.294289381390172
479.0,-1.0,3717.07728938139,3719.2799999999997,2.2027106186096717
480.0,1.0,3719.2799999999997,3732.586701441077,13.306701441077166
481.0,-1.0,3732.586701441077,3734.7769999999996,2.1902985589226773
482.0,1.0,3734.777,3748.096839808211,13.319839808210872
483.0,-1.0,3748.096839808211,3750.274,2.177160191788971
484.0,1.0,3750.274,3763.6069825075606,13.3329825075607
485.0,-1.0,3763.6069825075606,3765.7709999999997,2.164017492439143
486.0,1.0,3765.771,3779.1163941236423,13.345394123642109
487.0,-1.0,3779.1163941236423,3781.268,2.151605876357735
488.0,1.0,3781.268,3794.6243112305215,13.356311230521442
489.0,-1.0,3794.6243112305215,3796.765,2.140688769478402
490.0,1.0,3796.765,3810.130203073939,13.365203073939028
491.0,-1.0,3810.130203073939,3812.2619999999997,2.131796926060815
492.0,1.0,3812.262,3825.633980796442,13.371980796441676
493.0,-1.0,3825.633980796442,3827.759,2.1250192035581676
494.0,1.0,3827.759,3841.1366154097136,13.377615409713599
495.0,-1.0,3841.1366154097136,3843.256,2.119384590286245
496.0,1.0,3843.256,3856.6423864303397,13.386386430339826
497.0,-1.0,3856.6423864303397,3858.7529999999997,2.1106135696600177
498.0,1.0,3858.753,3872.147405325149,13.39440532514891
499.0,-1.0,3872.147405325149,3874.25,2.102594674850934
500.0,1.0,3874.25,3887.6523738438377,13.402373843837722
501.0,-1.0,3887.6523738438377,3889.747,2.0946261561621213
502.0,1.0,3889.747,3903.1592736413377,13.412273641337833
503.0,-1.0,3903.1592736413377,3905.2439999999997,2.08472635866201
504.0,1.0,3905.244,3918.670437638918,13.426437638917832
505.0,-1.0,3918.670437638918,3920.741,2.070562361082011
506.0,1.0,3920.741,3934.186883205835,13.445883205834889
507.0,-1.0,3934.186883205835,3936.238,2.0511167941649546
508.0,1.0,3936.238,3949.7081883562055,13.470188356205654
509.0,-1.0,3949.7081883562055,3951.7349999999997,2.02681164379419
510.0,1.0,3951.735,3965.235126969191,13.50012696919066
511.0,-1.0,3965.235126969191,3967.232,1.9968730308091835
512.0,1.0,3967.232,3980.7589818430674,13.52698184306746
513.0,-1.0,3980.7589818430674,3982.729,1.9700181569323831
514.0,1.0,3982.729,3983.229,0.5
515.0,-1.0,3983.229,3998.2259999999997,14.996999999999844
516.0,1.0,3998.226,3998.726,0.5
517.0,-1.0,3998.726,4013.723,14.996999999999844
518.0,1.0,4013.723,4014.223,0.5
