period_index,position_mm,duty_cycle
0.0,0.0,0.9677427064075871
1.0,0.01550037043769857,0.9576706469139747
2.0,0.03100074087539714,0.9677427064075871
3.0,0.04650111131309571,0.3103480533856779
4.0,0.06200148175079428,0.039790854873262754
5.0,0.07750185218849284,0.5756619081907308
6.0,0.09300222262619141,0.054627473982798276
7.0,0.10850259306388998,0.033887915681418516
8.0,0.12400296350158856,0.5962564451789942
9.0,0.13950333393928713,0.6853536260037753
10.0,0.15500370437698568,0.032257293592412875
11.0,0.17050407481468427,0.07115278249179313
12.0,0.18600444525238283,0.07990963959600508
13.0,0.20150481569008138,0.042765627209983836
14.0,0.21700518612777997,0.22608343886904897
15.0,0.23250555656547855,0.07652133912121677
16.0,0.2480059270031771,0.032257293592412875
17.0,0.2635062974408757,0.032257293592412875
18.0,0.27900666787857425,0.044716882453144376
19.0,0.29450703831627284,0.8814363065287644
20.0,0.31000740875397137,0.08468241094358991
21.0,0.32550777919166995,0.033018407497441775
22.0,0.34100814962936854,0.8737056172713829
23.0,0.35650852006706707,0.03226011368562521
24.0,0.37200889050476565,0.04801246524889779
25.0,0.3875092609424642,0.03415175708445094
26.0,0.40300963138016277,0.0680535165105165
27.0,0.4185100018178614,0.14843223671717537
28.0,0.43401037225555994,0.032257293592412875
29.0,0.4495107426932585,0.11617807316127081
30.0,0.4650111131309571,0.0323189358445763
31.0,0.48051148356865564,0.19054402443640966
32.0,0.4960118540063542,0.032257293592412875
33.0,0.5115122244440528,0.14270793374088647
34.0,0.5270125948817515,0.1980783829164833
35.0,0.5425129653194499,0.04143530071929061
36.0,0.5580133357571485,0.09856790745038795
37.0,0.573513706194847,0.03602742019815175
38.0,0.5890140766325457,0.032257293592412875
39.0,0.6045144470702442,0.07008725598982543
40.0,0.6200148175079427,0.9009987685695537
41.0,0.6355151879456413,0.9472802861949527
42.0,0.6510155583833399,0.16208983500153282
43.0,0.6665159288210385,0.27776142854360575
44.0,0.6820162992587371,0.18723931438246666
45.0,0.6975166696964357,0.041248057202310576
46.0,0.7130170401341341,0.032257293592412875
47.0,0.7285174105718328,0.03368997749542981
48.0,0.7440177810095313,0.03225781390209171
49.0,0.7595181514472299,0.035202558590843445
50.0,0.7750185218849284,0.9434087706333368
51.0,0.7905188923226271,0.162584391327008
52.0,0.8060192627603255,0.05507424010435942
53.0,0.8215196331980241,0.19157853708299974
54.0,0.8370200036357228,0.10255873491961376
55.0,0.8525203740734213,0.9168105369247692
56.0,0.8680207445111199,0.03226075055185426
57.0,0.8835211149488185,0.9677427064075871
58.0,0.899021485386517,0.032257293592412875
59.0,0.9145218558242155,0.039721343645766495
60.0,0.9300222262619142,0.03225729366891389
61.0,0.9455225966996127,0.9677401390619201
62.0,0.9610229671373113,0.03230722837476863
63.0,0.9765233375750098,0.9591537863749423
64.0,0.9920237080127084,0.032257293592412875
65.0,1.0075240784504071,0.7287853873690755
66.0,1.0230244488881055,0.036573876079448314
67.0,1.038524819325804,0.10261684068588789
68.0,1.054025189763503,0.9669708888235191
69.0,1.0695255602012013,0.03658299660090824
70.0,1.0850259306388998,0.9057329472470101
71.0,1.1005263010765984,0.7836789597808654
72.0,1.116026671514297,0.8345911559366682
73.0,1.1315270419519954,0.052547324249734795
74.0,1.147027412389694,0.7746753943681856
75.0,1.1625277828273928,0.043753237573346856
