delay_ps,coincidence_norm
0.10999999999989107,0.08506020874647091
0.11999999999989086,0.0992426074437801
0.12999999999989065,0.11411050532203071
0.13999999999989043,0.12955060375788358
0.14999999999989022,0.1454488665737277
0.15999999999989,0.1616918925933798
0.1699999999998898,0.17816822269824006
0.17999999999988958,0.19476956116828675
0.18999999999988937,0.21139189372949108
0.19999999999988916,0.22793648765793573
0.20999999999988894,0.24431076242092659
0.21999999999988873,0.2604290225746447
0.22999999999988852,0.27621304789638224
0.2399999999998883,0.2915925389207702
0.2499999999998881,0.3065054190946671
0.2599999999998879,0.3208979975939481
0.26999999999988766,0.334724999397696
0.27999999999988745,0.3479494714432443
0.28999999999988724,0.36054257555387814
0.299999999999887,0.37248328031693956
0.3099999999998868,0.38375796518400423
0.3199999999998866,0.39435995076829317
0.3299999999998864,0.4042889696408897
0.33999999999988617,0.41355059189909715
0.34999999999988596,0.42215561942847757
0.35999999999988574,0.43011946214206775
0.36999999999988553,0.43746150859830474
0.3799999999998853,0.4442045023185282
0.3899999999998851,0.4503739338921147
0.3999999999998849,0.4559974576190936
0.4099999999998847,0.4611043400406004
0.41999999999988447,0.4657249462894484
0.42999999999988425,0.4698902687937319
0.43999999999988404,0.47363150151968475
0.4499999999998838,0.4769796616738567
0.4599999999998836,0.4799652596221605
0.4699999999998834,0.482618016741413
0.4799999999998832,0.4849666300098468
0.489999999999883,0.4870385813731585
0.49999999999988276,0.4888599892940669
0.5099999999998825,0.4904554994039247
0.5199999999998823,0.4918482108188184
0.5299999999998821,0.49305963445109197
0.5399999999998819,0.494109679529273
0.5499999999998817,0.49501666452234644
0.5599999999998815,0.49579734873439335
0.5699999999998813,0.4964669809786799
0.579999999999881,0.4970393619421036
0.5899999999998808,0.49752691709778724
0.5999999999998806,0.49794077730260106
0.6099999999998804,0.4982908645156494
0.6199999999998802,0.4985859803826847
0.62999999999988,0.49883389574079107
0.6399999999998798,0.4990414393997884
0.6499999999998796,0.4992145848453153
0.6599999999998793,0.4993585337785816
0.6699999999998791,0.4994777956557718
0.6799999999998789,0.4995762626136375
0.6899999999998787,0.4996572793656844
0.6999999999998785,0.4997237078251584
0.7099999999998783,0.49977798635717907
0.7199999999998781,0.4998221836839114
0.7299999999998779,0.49985804756512203
0.7399999999998776,0.4998870484537133
0.7499999999998774,0.49991041838396716
0.7599999999998772,0.4999291853914888
0.769999999999877,0.49994420379046767
0.7799999999998768,0.4999561806481037
0.7899999999998766,0.4999656987999776
0.7999999999998764,0.4999732367457665
0.8099999999998762,0.4999791857538201
0.8199999999998759,0.49998386448732335
0.8299999999998757,0.49998753144549374
0.8399999999998755,0.49999039549170915
0.8499999999998753,0.49999262471763894
0.8599999999998751,0.49999435386920316
0.8699999999998749,0.49999569053716125
0.8799999999998747,0.49999672029285475
0.8899999999998744,0.4999975109284671
0.8999999999998742,0.4999981159413878
0.909999999999874,0.49999857738403525
0.9199999999998738,0.4999989281838964
0.9299999999998736,0.4999991940235973
0.9399999999998734,0.4999993948575009
0.9499999999998732,0.499999546129573
0.959999999999873,0.4999996597469708
0.9699999999998727,0.49999974485487975
0.9799999999998725,0.49999980845043973
0.9899999999998723,0.4999998558670337
0.9999999999998721,0.4999998911546377
1.009999999999872,0.4999999173772363
1.0199999999998717,0.4999999368443768
1.0299999999998715,0.4999999512906673
1.0399999999998712,0.4999999620143216
1.049999999999871,0.4999999699836357
1.0599999999998708,0.49999997591846873
1.0699999999998706,0.49999998035232984
1.0799999999998704,0.49999998367948756
