signal_nm,phi2_fixed_idler_norm,pump2_norm,f2_norm
1.288693749999999909e+03,1.986010614403738845e-04,6.944151229637410593e-14,1.379167684205556765e-17
1.288712500000000091e+03,1.998099028624426160e-04,7.289764550574386191e-14,1.456621939480596612e-17
1.288731250000000045e+03,2.010528680843122636e-04,7.652270220218822243e-14,1.538568750407937428e-17
1.288750000000000000e+03,2.023304134979545140e-04,8.032478289693163311e-14,1.625275790642506597e-17
1.288768749999999955e+03,2.036430046472956115e-04,8.431236881894893003e-14,1.717026999739505904e-17
1.288787499999999909e+03,2.049911163360441403e-04,8.849433943106614226e-14,1.814123583571891641e-17
1.288806250000000091e+03,2.063752327521668664e-04,9.287999073523484098e-14,1.916885076740734553e-17
1.288825000000000045e+03,2.077958476096291164e-04,9.747905439837075434e-14,2.025650470782492029e-17
1.288843750000000000e+03,2.092534642716998986e-04,1.023017177386903270e-13,2.140779411995459375e-17
1.288862499999999955e+03,2.107485958871140887e-04,1.073586446068634124e-13,2.262653473395111187e-17
1.288881249999999909e+03,2.122817655131581621e-04,1.126609972030749104e-13,2.391677505153049628e-17
1.288900000000000091e+03,2.138535062506398930e-04,1.182204588702738558e-13,2.528281068597426144e-17
1.288918750000000045e+03,2.154643613780025371e-04,1.240492579060686849e-13,2.672919958796401575e-17
1.288937500000000000e+03,2.171148844765764471e-04,1.301601924388009008e-13,2.826077821095099086e-17
1.288956249999999955e+03,2.188056395781518362e-04,1.365666564122561231e-13,2.988267867739350388e-17
1.288974999999999909e+03,2.205372012872439862e-04,1.432826667289136949e-13,3.160034700176921151e-17
1.288993750000000091e+03,2.223101549056904927e-04,1.503228916014045829e-13,3.341956243835035494e-17
1.289012500000000045e+03,2.241250966102056072e-04,1.577026801644564170e-13,3.534645803081700335e-17
1.289031250000000000e+03,2.259826335245457090e-04,1.654380934033973486e-13,3.738754241390918819e-17
1.289049999999999955e+03,2.278833839136010101e-04,1.735459364536665378e-13,3.954972297809712394e-17
1.289068749999999909e+03,2.298279772827196954e-04,1.820437923336318180e-13,4.184033044769215452e-17
1.289087500000000091e+03,2.318170545306749177e-04,1.909500571699225502e-13,4.426714498217772044e-17
1.289106250000000045e+03,2.338512680904457927e-04,2.002839769825126480e-13,4.683842388416094618e-17
1.289125000000000000e+03,2.359312820602341794e-04,2.100656860935148677e-13,4.956293101140900737e-17
1.289143749999999955e+03,2.380577723381466584e-04,2.203162472345770568e-13,5.244996800074116949e-17
1.289162499999999909e+03,2.402314267687511275e-04,2.310576934197861658e-13,5.550940741512619332e-17
1.289181250000000091e+03,2.424529452866627365e-04,2.423130716645541861e-13,5.875172792965234282e-17
1.289200000000000045e+03,2.447230400533146905e-04,2.541064886294417249e-13,6.218805167960731258e-17
1.289218750000000000e+03,2.470424355787895058e-04,2.664631582694384911e-13,6.583018389940504724e-17
1.289237499999999955e+03,2.494118688945030069e-04,2.794094515751367736e-13,6.969065500932174480e-17
1.289256249999999909e+03,2.518320896940814914e-04,2.929729484977993142e-13,7.378276527929840536e-17
1.289275000000000091e+03,2.543038604299797012e-04,3.071824921471240385e-13,7.812063221931772830e-17
1.289293750000000045e+03,2.568279565150090706e-04,3.220682453658633547e-13,8.271924090817453191e-17
1.289312500000000000e+03,2.594051664226211681e-04,3.376617497731123931e-13,8.759449737608432455e-17
1.289331249999999955e+03,2.620362918552358302e-04,3.539959873919879150e-13,9.276328528018634949e-17
1.289349999999999909e+03,2.647221478820534495e-04,3.711054449613562431e-13,9.824352603967953944e-17
1.289368750000000091e+03,2.674635630764603603e-04,3.890261810551907123e-13,1.040542426515423222e-16
1.289387500000000045e+03,2.702613796652241656e-04,4.077958961238176598e-13,1.102156274132822391e-16
1.289406250000000000e+03,2.731164536742532807e-04,4.274540055781781858e-13,1.167491137830482535e-16
1.289424999999999955e+03,2.760296550703781053e-04,4.480417160547501238e-13,1.236774526289461783e-16
1.289443749999999909e+03,2.790018679235317309e-04,4.696021049876112555e-13,1.310247931414065880e-16
1.289462500000000091e+03,2.820339905324161281e-04,4.921802036314114873e-13,1.388167686656199573e-16
1.289481250000000045e+03,2.851269355755324856e-04,5.158230836791829597e-13,1.470805877773318742e-16
1.289500000000000000e+03,2.882816302739582819e-04,5.405799476317803676e-13,1.558451309152241677e-16
1.289518749999999955e+03,2.914990165060562014e-04,5.665022230659587624e-13,1.651410528690130240e-16
1.289537499999999909e+03,2.947800510123917053e-04,5.936436609799464478e-13,1.750008915543769967e-16
1.289556250000000091e+03,2.981257054741179215e-04,6.220604383740229733e-13,1.854591833276498215e-16
1.289575000000000045e+03,3.015369667170929129e-04,6.518112652539720843e-13,1.965525853794022944e-16
1.289593750000000000e+03,3.050148368307061203e-04,6.829574962382742085e-13,2.083200055070197131e-16
1.289612499999999955e+03,3.085603333116134850e-04,7.155632469657872007e-13,2.208027397732817784e-16
1.289631249999999909e+03,3.121744892670587487e-04,7.496955154917486579e-13,2.340446185490162465e-16
1.289650000000000091e+03,3.158583534858598022e-04,7.854243089075889966e-13,2.480921613105979869e-16
1.289668750000000045e+03,3.196129906440747358e-04,8.228227753706699200e-13,2.629947408975863441e-16
1.289687500000000000e+03,3.234394814390310750e-04,8.619673417937261241e-13,2.788047576529194003e-16
1.289706249999999955e+03,3.273389227447289222e-04,9.029378574199304140e-13,2.955778240998923127e-16
1.289724999999999909e+03,3.313124277519890505e-04,9.458177435282978373e-13,3.133729607532373879e-16
1.289743750000000091e+03,3.353611261248789902e-04,9.906941495276367188e-13,3.322528037548851327e-16
1.289762500000000045e+03,3.394861641478842044e-04,1.037658115695734106e-12,3.522838250115092625e-16
1.289781250000000000e+03,3.436887048882486073e-04,1.086804742862867055e-12,3.735365656076346851e-16
1.289799999999999955e+03,3.479699283469259727e-04,1.138233369292387754e-12,3.960858832435308818e-16
1.289818749999999909e+03,3.523310316254987134e-04,1.192047755081961069e-12,4.200112145663098368e-16
1.289837500000000091e+03,3.567732290109976731e-04,1.248356274394945467e-12,4.453968531574593329e-16
1.289856250000000045e+03,3.612977522029748277e-04,1.307272115828078951e-12,4.723322443617325583e-16
1.289875000000000000e+03,3.659058504421131355e-04,1.368913491270000712e-12,5.009122976763550509e-16
1.289893749999999955e+03,3.705987906554447393e-04,1.433403853593189310e-12,5.312377178643747998e-16
1.289912499999999909e+03,3.753778576297556050e-04,1.500872123534147764e-12,5.634153559143147769e-16
1.289931250000000091e+03,3.802443541221342451e-04,1.571452926158302876e-12,5.975585808883302999e-16
1.289950000000000045e+03,3.851996010592882475e-04,1.645286837276205177e-12,6.337876740995678490e-16
1.289968750000000000e+03,3.902449376661334718e-04,1.722520640262385993e-12,6.722302467081697576e-16
1.289987499999999955e+03,3.953817216254643411e-04,1.803307593646821882e-12,7.130216822399235943e-16
1.290006249999999909e+03,4.006113292352069043e-04,1.887807709961808511e-12,7.563056054532508400e-16
1.290025000000000091e+03,4.059351555655926974e-04,1.976188046293079315e-12,8.022343790947431830e-16
1.290043750000000045e+03,4.113546145862121144e-04,2.068623007001433853e-12,8.509696301053806432e-16
1.290062500000000000e+03,4.168711393607468741e-04,2.165294659133411481e-12,9.026828071996431770e-16
1.290081249999999955e+03,4.224861821589149255e-04,2.266393061015306271e-12,9.575557713331188179e-16
1.290099999999999909e+03,4.282012146641488853e-04,2.372116604570887226e-12,1.015781421349569680e-15
1.290118750000000091e+03,4.340177280749433000e-04,2.482672371935316954e-12,1.077564356415061952e-15
1.290137500000000045e+03,4.399372332502683833e-04,2.598276506933761625e-12,1.143121577693536213e-15
1.290156250000000000e+03,4.459612609620525127e-04,2.719154602023738172e-12,1.212683231735838157e-15
1.290174999999999955e+03,4.520913619223535830e-04,2.845542101328635040e-12,1.286493397129574492e-15
1.290193749999999909e+03,4.583291070377227563e-04,2.977684720431744607e-12,1.364810918103899072e-15
1.290212500000000091e+03,4.646760874636256104e-04,3.115838883582767003e-12,1.447910286630301009e-15
1.290231250000000045e+03,4.711339149027218235e-04,3.260272179003578241e-12,1.536082577098492710e-15
1.290250000000000000e+03,4.777042215818618192e-04,3.411263833106279463e-12,1.629636434911280207e-15
1.290268749999999955e+03,4.843886605499933226e-04,3.569105204259406199e-12,1.728899124056048952e-15
1.290287499999999909e+03,4.911889057914268228e-04,3.734100297006750608e-12,1.834217635498630385e-15
1.290306250000000091e+03,4.981066523204918982e-04,3.906566297467640948e-12,1.945959860326109770e-15
1.290325000000000045e+03,5.051436164234527531e-04,4.086834130830537869e-12,2.064515832034987233e-15
1.290343750000000000e+03,5.123015357519895927e-04,4.275249041794543050e-12,2.190299040798003299e-15
1.290362499999999955e+03,5.195821695013402505e-04,4.472171198891928363e-12,2.323747824716740500e-15
1.290381249999999909e+03,5.269872985923216863e-04,4.677976323612936984e-12,2.465326842154683183e-15
1.290400000000000091e+03,5.345187257154991904e-04,4.893056345370184149e-12,2.615528629113225653e-15
1.290418750000000045e+03,5.421782756483801372e-04,5.117820083306358021e-12,2.774875248409097414e-15
1.290437500000000000e+03,5.499677952581162512e-04,5.352693956007584732e-12,2.943920033081113907e-15
1.290456249999999955e+03,5.578891537609557884e-04,5.598122720234098672e-12,3.123249432155559782e-15
1.290474999999999909e+03,5.659442428301980892e-04,5.854570239858023637e-12,3.313484962565239830e-15
1.290493750000000091e+03,5.741349767116435453e-04,6.122520286151362197e-12,3.515285273961426000e-15
1.290512500000000045e+03,5.824632924512994749e-04,6.402477370664819613e-12,3.729348333479805131e-15
1.290531250000000000e+03,5.909311500203013549e-04,6.694967612087502973e-12,3.956413736039207539e-15
1.290549999999999955e+03,5.995405324330697156e-04,7.000539638280620370e-12,4.197265147674245322e-15
1.290568749999999909e+03,6.082934459541997681e-04,7.319765524967988617e-12,4.452732890133615239e-15
1.290587500000000091e+03,6.171919202002725414e-04,7.653241772557109900e-12,4.723696673392811501e-15
1.290606250000000045e+03,6.262380083444695281e-04,8.001590322433372683e-12,5.011088485759483941e-15
1.290625000000000000e+03,6.354337871664741738e-04,8.365459614536609099e-12,5.315895648623889988e-15
1.290643749999999955e+03,6.447813573672706283e-04,8.745525687582884194e-12,5.639164048264575400e-15
1.290662499999999909e+03,6.542828435758140824e-04,9.142493323716295715e-12,5.982001550029776633e-15
1.290681250000000091e+03,6.639403945564856984e-04,9.557097239429530207e-12,6.345581609317003208e-15
1.290700000000000045e+03,6.737561833664595674e-04,9.990103324351857051e-12,6.731147088157347402e-15
1.290718750000000000e+03,6.837324074624110803e-04,1.044230992995416212e-11,7.140014288856422118e-15
1.290737499999999955e+03,6.938712889228309567e-04,1.091454921005845498e-11,7.573577218412061655e-15
1.290756249999999909e+03,7.041750745262190985e-04,1.140768851508831981e-11,8.033312093830252586e-15
1.290775000000000091e+03,7.146460359461905649e-04,1.192263184239406449e-11,8.520782104581094349e-15
1.290793750000000045e+03,7.252864698646246467e-04,1.246032134441982458e-11,9.037642444019420078e-15
1.290812500000000000e+03,7.360986981569342001e-04,1.302173889753688028e-11,9.585645626819527270e-15
1.290831249999999955e+03,7.470850679948017178e-04,1.360790773323564466e-11,1.016664710588533640e-14
1.290849999999999909e+03,7.582479520736258626e-04,1.421989413470502565e-11,1.078261120837355427e-14
1.290868750000000091e+03,7.695897486309630957e-04,1.485880920086166867e-11,1.143561740355877076e-14
1.290887500000000045e+03,7.811128817078146543e-04,1.552581068072324291e-11,1.212786692725354462e-14
1.290906250000000000e+03,7.928198012692086981e-04,1.622210488075151372e-11,1.286168977701622690e-14
1.290924999999999955e+03,8.047129833220665295e-04,1.694894864785335243e-11,1.363955210018624784e-14
1.290943749999999909e+03,8.167949300585154726e-04,1.770765143127809728e-11,1.446406399700491234e-14
1.290962500000000091e+03,8.290681700226425286e-04,1.849957742603022270e-11,1.533798776127053956e-14
1.290981250000000045e+03,8.415352582780621579e-04,1.932614780125607895e-11,1.626424658236707870e-14
1.291000000000000000e+03,8.541987764373026046e-04,2.018884301673403943e-11,1.724593373094268315e-14
1.291018749999999955e+03,8.670613329967030453e-04,2.108920523080000389e-11,1.828632226319816802e-14
1.291037499999999909e+03,8.801255633507033740e-04,2.202884080333516328e-11,1.938887525991166383e-14
1.291056250000000091e+03,8.933941298656889948e-04,2.300942289731907812e-11,2.055725663616968400e-14
1.291075000000000045e+03,9.068697221818401884e-04,2.403269418271969724e-11,2.179534255709374019e-14
1.291093750000000000e+03,9.205550573020748533e-04,2.510046964685677242e-11,2.310723348289461618e-14
1.291112499999999955e+03,9.344528796536392132e-04,2.621463951494328149e-11,2.449726688056933941e-14
1.291131249999999909e+03,9.485659613304482521e-04,2.737717228512007038e-11,2.597003064382880854e-14
1.291150000000000091e+03,9.628971022083522352e-04,2.859011788247619019e-11,2.753037725199548399e-14
1.291168750000000045e+03,9.774491299953810223e-04,2.985561093638976608e-11,2.918343870848846303e-14
1.291187500000000000e+03,9.922249004448654725e-04,3.117587418606003457e-11,3.093464230759360750e-14
1.291206249999999955e+03,1.007227297618307899e-03,3.255322201870643636e-11,3.278972727116732337e-14
1.291224999999999909e+03,1.022459233725606011e-03,3.399006414587368407e-11,3.475476228673440884e-14
1.291243750000000091e+03,1.037923649528790619e-03,3.548890942287736868e-11,3.683616402649973765e-14
1.291262500000000045e+03,1.053623514339634961e-03,3.705236981652423354e-11,3.904071666834053532e-14
1.291281250000000000e+03,1.069561826149262188e-03,3.868316452738041852e-11,4.137559249018903576e-14
1.291299999999999955e+03,1.085741611912399533e-03,4.038412427143095217e-11,4.384837359608273126e-14
1.291318749999999909e+03,1.102165927493511683e-03,4.215819572822185333e-11,4.646707481607025731e-14
1.291337500000000091e+03,1.118837857876807049e-03,4.400844616053848270e-11,4.924016786408889165e-14
1.291356250000000045e+03,1.135760517329454430e-03,4.593806821303252270e-11,5.217660681008809545e-14
1.291375000000000000e+03,1.152937049438885640e-03,4.795038489591372687e-11,5.528585493112871829e-14
1.291393749999999955e+03,1.170370627401538712e-03,5.004885476123148164e-11,5.857791303247920047e-14
1.291412499999999909e+03,1.188064454037737706e-03,5.223707727764501890e-11,6.206334929048621358e-14
1.291431250000000091e+03,1.206021761863477950e-03,5.451879841288845681e-11,6.575333071416490686e-14
1.291450000000000045e+03,1.224245813404677488e-03,5.689791642988466986e-11,6.965965631985800687e-14
1.291468750000000000e+03,1.242739901046787613e-03,5.937848790602530209e-11,7.379479207230641217e-14
1.291487499999999955e+03,1.261507347508335512e-03,6.196473398244633978e-11,7.817190774385363939e-14
1.291506249999999909e+03,1.280551505756094338e-03,6.466104685289890739e-11,8.280491572650075947e-14
1.291525000000000091e+03,1.299875759005831742e-03,6.747199650059162768e-11,8.770851193328877438e-14
1.291543750000000045e+03,1.319483521239015042e-03,7.040233769239138530e-11,9.289821892987763591e-14
1.291562500000000000e+03,1.339378236883762832e-03,7.345701723925821922e-11,9.839043132147639637e-14
1.291581249999999955e+03,1.359563381223115406e-03,7.664118153409449143e-11,1.042024636194465810e-13
1.291599999999999909e+03,1.380042460486062203e-03,7.996018437547051873e-11,1.103526006439136494e-13
1.291618750000000091e+03,1.400819011787792293e-03,8.341959508910907843e-11,1.168601506039406298e-13
1.291637500000000045e+03,1.421896603463248957e-03,8.702520695737498358e-11,1.237455010373209450e-13
1.291656250000000000e+03,1.443278835114504555e-03,9.078304596862502271e-11,1.310301777053317286e-13
1.291674999999999955e+03,1.464969337643674298e-03,9.469937989707804978e-11,1.387369066133693297e-13
1.291693749999999909e+03,1.486971773505824405e-03,9.878072772648523469e-11,1.468896793431420554e-13
1.291712500000000091e+03,1.509289836728142748e-03,1.030338694295880271e-10,1.555138218247502628e-13
1.291731250000000045e+03,1.531927252997676613e-03,1.074658561159290821e-10,1.646360667517967940e-13
1.291750000000000000e+03,1.554887779895494995e-03,1.120840205629998913e-10,1.742846298393676264e-13
1.291768749999999955e+03,1.578175206959364380e-03,1.168959881419633627e-10,1.844892900847141127e-13
1.291787499999999909e+03,1.601793355705663502e-03,1.219096881550906487e-10,1.952814742511544569e-13
1.291806250000000091e+03,1.625746079839446648e-03,1.271333655988215607e-10,2.066943458173578123e-13
1.291825000000000045e+03,1.650037265428139135e-03,1.325755933656978201e-10,2.187628985923319143e-13
1.291843750000000000e+03,1.674670830720201460e-03,1.382452849059926808e-10,2.315240551969563943e-13
1.291862499999999955e+03,1.699650726583269277e-03,1.441517073604801130e-10,2.450167707798973890e-13
1.291881249999999909e+03,1.724980936573874100e-03,1.503044951835301854e-10,2.592821421099968082e-13
1.291900000000000091e+03,1.750665476709362513e-03,1.567136642761070105e-10,2.743635223196999690e-13
1.291918750000000045e+03,1.776708395978517877e-03,1.633896266429581792e-10,2.903066417365357433e-13
1.291937500000000000e+03,1.803113776143570272e-03,1.703432055961334402e-10,3.071597348981929733e-13
1.291956249999999955e+03,1.829885732117365925e-03,1.775856515231582181e-10,3.249736742609808451e-13
1.291974999999999909e+03,1.857028411884566101e-03,1.851286582396269846e-10,3.438021107713185021e-13
1.291993750000000091e+03,1.884545996516416968e-03,1.929843799489493696e-10,3.637016217354027021e-13
1.292012500000000045e+03,1.912442700517347780e-03,2.011654488277890533e-10,3.847318663995795027e-13
1.292031250000000000e+03,1.940722771618379845e-03,2.096849932637565421e-10,4.069557494666387322e-13
1.292049999999999955e+03,1.969390491211936694e-03,2.185566567646311286e-10,4.304395931718651222e-13
1.292068749999999909e+03,1.998450174336972515e-03,2.277946175649711233e-10,4.552533181350035346e-13
1.292087500000000091e+03,2.027906169442326816e-03,2.374136089549552270e-10,4.814706334572060830e-13
1.292106250000000045e+03,2.057762858979473794e-03,2.474289403565442356e-10,5.091692367694357434e-13
1.292125000000000000e+03,2.088024659157049646e-03,2.578565191734052215e-10,5.384310243459932079e-13
1.292143749999999955e+03,2.118696020166050895e-03,2.687128734433259948e-10,5.693423120878149491e-13
1.292162499999999909e+03,2.149781426296156709e-03,2.800151753183527561e-10,6.019940677750284741e-13
1.292181250000000091e+03,2.181285395711513725e-03,2.917812654054092310e-10,6.364821550801478662e-13
1.292200000000000045e+03,2.213212481172260881e-03,3.040296779954667569e-10,6.729075902858621385e-13
1.292218750000000000e+03,2.245567269402203633e-03,3.167796672145774352e-10,7.113768116787889029e-13
1.292237499999999955e+03,2.278354381739201243e-03,3.300512341249376070e-10,7.520019630048193296e-13
1.292256249999999909e+03,2.311578473799256669e-03,3.438651548165358884e-10,7.949011910119851771e-13
1.292275000000000091e+03,2.345244235814210407e-03,3.582430095148052833e-10,8.401989582685523271e-13
1.292293750000000045e+03,2.379356392590117972e-03,3.732072127481057805e-10,8.880263716869035811e-13
1.292312500000000000e+03,2.413919703712899632e-03,3.887810446096412450e-10,9.385215277286222571e-13
1.292331249999999955e+03,2.448938963450142912e-03,4.049886831480062487e-10,9.918298748960754937e-13
1.292349999999999909e+03,2.484419001086786774e-03,4.218552379299646679e-10,1.048104594646969709e-12
1.292368750000000091e+03,2.520364680430660365e-03,4.394067848165363904e-10,1.107507001118219222e-12
1.292387500000000045e+03,2.556780900714166263e-03,4.576704019926038622e-10,1.170206961502942806e-12
1.292406250000000000e+03,2.593672596031255159e-03,4.766742072904634113e-10,1.236383336861226672e-12
1.292424999999999955e+03,2.631044735553217211e-03,4.964473968644620545e-10,1.306224445341054244e-12
1.292443749999999909e+03,2.668902323735846630e-03,5.170202852444994590e-10,1.379928548525611677e-12
1.292462500000000091e+03,2.707250400149455692e-03,5.384243468316725669e-10,1.457704361867239984e-12
1.292481250000000045e+03,2.746094040072347923e-03,5.606922588820977565e-10,1.539771590954023226e-12
1.292500000000000000e+03,2.785438353635013523e-03,5.838579460244946572e-10,1.626361493646874653e-12
1.292518749999999955e+03,2.825288486681639885e-03,6.079566263711430589e-10,1.717717471078518502e-12
1.292537499999999909e+03,2.865649620703497776e-03,6.330248592716104884e-10,1.814095687450612561e-12
1.292556250000000091e+03,2.906526972489604024e-03,6.591005947717815847e-10,1.915765720322483448e-12
1.292575000000000045e+03,2.947925794645616781e-03,6.862232248293208226e-10,2.023011243574300447e-12
1.292593750000000000e+03,2.989851375246909901e-03,7.144336363508262071e-10,2.136130743519223810e-12
1.292612499999999955e+03,3.032309038195248573e-03,7.437742661131745683e-10,2.255438270773824940e-12
1.292631249999999909e+03,3.075304143517893808e-03,7.742891576280513239e-10,2.381264229104400233e-12
1.292650000000000091e+03,3.118842086303938530e-03,8.060240200215941635e-10,2.513956201967298182e-12
1.292668750000000045e+03,3.162928298205625304e-03,8.390262889948421347e-10,2.653879821562339860e-12
1.292687500000000000e+03,3.207568246456204888e-03,8.733451899369202046e-10,2.801419678503806825e-12
1.292706249999999955e+03,3.252767434387830118e-03,9.090318032603550987e-10,2.956980277150476071e-12
1.292724999999999909e+03,3.298531401407602849e-03,9.461391320409060898e-10,3.120987037148692112e-12
1.292743750000000091e+03,3.344865722605705992e-03,9.847221720335569854e-10,3.293887343407374454e-12
1.292762500000000045e+03,3.391776009823069000e-03,1.024837984144370338e-09,3.476151648569133070e-12
1.292781250000000000e+03,3.439267910316211926e-03,1.066545769449128503e-09,3.668274626699939688e-12
1.292799999999999955e+03,3.487347108000564671e-03,1.109906946832229339e-09,3.870776385503782684e-12
1.292818749999999909e+03,3.536019322791520998e-03,1.154985233347452710e-09,4.084203735323172478e-12
1.292837500000000091e+03,3.585290310904820643e-03,1.201846727378775949e-09,4.309131520484456083e-12
1.292856250000000045e+03,3.635165864883321309e-03,1.250559994704922290e-09,4.546164014648089481e-12
1.292875000000000000e+03,3.685651813326321947e-03,1.301196157559122641e-09,4.795936383023577410e-12
1.292893749999999955e+03,3.736754021498154502e-03,1.353828986791728209e-09,5.059116216091109097e-12
1.292912499999999909e+03,3.788478390801714411e-03,1.408534997221657318e-09,5.336405135524088365e-12
1.292931250000000091e+03,3.840830859048621239e-03,1.465393546311524036e-09,5.628540478239060794e-12
1.292950000000000045e+03,3.893817400547762431e-03,1.524486936242084348e-09,5.936297060828792624e-12
1.292968750000000000e+03,3.947444025804211672e-03,1.585900519536287629e-09,6.260489027849978863e-12
1.292987499999999955e+03,4.001716781922641866e-03,1.649722808311608019e-09,6.601971789348681431e-12
1.293006249999999909e+03,4.056641752639210223e-03,1.716045587321449263e-09,6.961644050310767198e-12
1.293025000000000091e+03,4.112225057828140448e-03,1.784964030871684138e-09,7.340449935701810174e-12
1.293043750000000045e+03,4.168472854125327212e-03,1.856576823766060595e-09,7.739381218418595200e-12
1.293062500000000000e+03,4.225391334352246626e-03,1.930986286412543310e-09,8.159479650864373936e-12
1.293081249999999955e+03,4.282986728156108237e-03,2.008298504215280266e-09,8.601839409174736859e-12
1.293099999999999909e+03,4.341265301596450472e-03,2.088623461391891727e-09,9.067609651042928312e-12
1.293118750000000091e+03,4.400233357370351983e-03,2.172075179375767576e-09,9.557997195576641441e-12
1.293137500000000045e+03,4.459897234452721120e-03,2.258771859945849925e-09,1.007426932825513712e-11
1.293156250000000000e+03,4.520263308341377663e-03,2.348836033244956569e-09,1.061775673920042073e-11
1.293174999999999955e+03,4.581337991250571638e-03,2.442394710811198213e-09,1.118985659936676598e-11
1.293193749999999909e+03,4.643127732200738773e-03,2.539579543862343733e-09,1.179203578109279458e-11
1.293212500000000091e+03,4.705639016053605669e-03,2.640526986910230409e-09,1.242583422656094736e-11
1.293231250000000045e+03,4.768878364765778179e-03,2.745378466945357959e-09,1.309286847948950264e-11
1.293250000000000000e+03,4.832852336387522332e-03,2.854280558363600799e-09,1.379483537597628999e-11
1.293268749999999955e+03,4.897567525903182353e-03,2.967385163778445206e-09,1.453351591218642475e-11
1.293287499999999909e+03,4.963030564481920627e-03,3.084849700976348636e-09,1.531077928777567360e-11
1.293306250000000091e+03,5.029248119936176493e-03,3.206837296142153731e-09,1.612858714047376843e-11
1.293325000000000045e+03,5.096226896548747276e-03,3.333516983618548813e-09,1.698899797540793096e-11
1.293343750000000000e+03,5.163973634763513974e-03,3.465063912368514918e-09,1.789417179892835208e-11
1.293362499999999955e+03,5.232495111786681675e-03,3.601659559387789002e-09,1.884637496987145137e-11
1.293381249999999909e+03,5.301798141330419517e-03,3.743491950239867970e-09,1.984798527180431273e-11
1.293400000000000091e+03,5.371889573197494161e-03,3.890755887034478929e-09,2.090149721858488251e-11
1.293418750000000045e+03,5.442776293638758138e-03,4.043653183951078127e-09,2.200952760648631299e-11
1.293437500000000000e+03,5.514465225201365881e-03,4.202392910699862978e-09,2.317482131991545604e-11
1.293456249999999955e+03,5.586963326867778849e-03,4.367191644064047079e-09,2.440025740439935785e-11
1.293474999999999909e+03,5.660277593862920661e-03,4.538273727815861598e-09,2.568885541628334988e-11
1.293493750000000091e+03,5.734415057789160261e-03,4.715871541280184013e-09,2.704378206416572818e-11
1.293512500000000045e+03,5.809382785911467069e-03,4.900225776821471190e-09,2.846835814948908048e-11
1.293531250000000000e+03,5.885187882356863846e-03,5.091585726523081948e-09,2.996606583249185940e-11
1.293549999999999955e+03,5.961837487063464426e-03,5.290209578342901495e-09,3.154055621788002561e-11
1.293568749999999909e+03,6.039338776113917055e-03,5.496364722082831029e-09,3.319565729182515131e-11
1.293587500000000091e+03,6.117698961488661664e-03,5.710328065449448205e-09,3.493538221587483125e-11
1.293606250000000045e+03,6.196925291419753609e-03,5.932386360489855885e-09,3.676393799942681817e-11
1.293625000000000000e+03,6.277025049898488432e-03,6.162836540861588517e-09,3.868573455994389276e-11
1.293643749999999955e+03,6.358005556866725382e-03,6.401986070093952212e-09,4.070539419530657528e-11
1.293662499999999909e+03,6.439874168382643711e-03,6.650153301322497245e-09,4.282776148325984766e-11
1.293681250000000091e+03,6.522638275892798931e-03,6.907667848800920357e-09,4.505791362012228140e-11
1.293700000000000045e+03,6.606305306801104303e-03,7.174870971561644657e-09,4.740117123212145554e-11
1.293718750000000000e+03,6.690882724030447135e-03,7.452115969632408117e-09,4.986310966480104620e-11
1.293737499999999955e+03,6.776378026556625390e-03,7.739768593131162514e-09,5.244957078436268840e-11
1.293756249999999909e+03,6.862798748500886087e-03,8.038207464756958078e-09,5.516667529600167253e-11
1.293775000000000091e+03,6.950152459529329758e-03,8.347824515936600662e-09,5.802083562080844045e-11
1.293793750000000045e+03,7.038446765070398813e-03,8.669025437209508427e-09,6.101876934569256212e-11
1.293812500000000000e+03,7.127689305423768294e-03,9.002230143144088741e-09,6.416751326122643120e-11
1.293831249999999955e+03,7.217887756565039004e-03,9.347873252417890810e-09,6.747443803782633960e-11
1.293849999999999909e+03,7.309049829354767776e-03,9.706404583263205632e-09,7.094726353710107799e-11
1.293868750000000091e+03,7.401183270357886666e-03,1.007828966508035274e-08,7.459407481674444688e-11
1.293887500000000045e+03,7.494295860763531408e-03,1.046401026636910135e-08,7.842333882274419755e-11
1.293906250000000000e+03,7.588395416559144332e-03,1.086406493978909779e-08,8.244392183029442747e-11
1.293924999999999955e+03,7.683489789049035255e-03,1.127896958466616903e-08,8.666510765620335813e-11
1.293943749999999909e+03,7.779586864352219799e-03,1.170925802755505249e-08,9.109661666091414182e-11
1.293962500000000091e+03,7.876694563148985834e-03,1.215548262144803589e-08,9.574862558665073996e-11
1.293981250000000045e+03,7.974820840581519840e-03,1.261821486405036322e-08,1.006317882651571435e-10
1.294000000000000000e+03,8.073973686516373177e-03,1.309804603592565077e-08,1.057572572364586560e-10
1.294018749999999955e+03,8.174161125650079851e-03,1.359558785891976475e-08,1.111367063093728792e-10
1.294037499999999909e+03,8.275391216689891721e-03,1.411147317558035287e-08,1.167823540928121315e-10
1.294056250000000091e+03,8.377672052527753918e-03,1.464635665013681861e-08,1.227069885631427791e-10
1.294075000000000045e+03,8.481011760356876525e-03,1.520091549178664192e-08,1.289239926987166295e-10
1.294093750000000000e+03,8.585418501170593783e-03,1.577585020090092245e-08,1.354473712166125164e-10
1.294112499999999955e+03,8.690900470505261155e-03,1.637188533882490405e-08,1.422917784856888284e-10
