signal_nm,fixed_idler_display_nm,pump_from_energy_nm,pmf2_norm,pump_amp_norm,f2_norm
1319.359999999955,1569.2018340265377,716.7380346001601,0.3681422213936997,0.332617011804092,0.04073033729268162
1319.369999999955,1569.2018340265377,716.7409857602779,0.3673094628938994,0.33183771389339395,0.04044800122869575
1319.379999999955,1569.2018340265377,716.7439368999626,0.36647750359852904,0.33105942068100513,0.040167304144171224
1319.389999999955,1569.2018340265377,716.7468880192142,0.365646345906525,0.33028213368393256,0.03988823902264049
1319.399999999955,1569.2018340265377,716.7498391180328,0.3648159922069353,0.3295058544080536,0.039610798859013883
1319.409999999955,1569.2018340265377,716.7527901964188,0.36398644487774395,0.32873058434797886,0.03933497665954728
1319.419999999955,1569.2018340265377,716.7557412543725,0.3631577062966523,0.32795632498721367,0.03906076544317014
1319.429999999955,1569.2018340265377,716.758692291894,0.362329778823615,0.3271830777982284,0.03878815823973308
1319.439999999955,1569.2018340265377,716.7616433089833,0.36150266481632853,0.32641084424238176,0.03851714809178316
1319.449999999955,1569.2018340265377,716.7645943056408,0.36067636661083835,0.3256396257697838,0.038247728052578374
1319.459999999955,1569.2018340265377,716.7675452818669,0.35985088655338515,0.324869423819546,0.03797989118965871
1319.469999999955,1569.2018340265377,716.7704962376616,0.35902622696487907,0.3241002398197343,0.037713630581172386
1319.479999999955,1569.2018340265377,716.773447173025,0.35820239016181943,0.3233320751873806,0.03744893931822269
1319.489999999955,1569.2018340265377,716.7763980879574,0.35737937845460394,0.322564931328378,0.037185810504771
1319.499999999955,1569.2018340265377,716.7793489824594,0.3565571941464538,0.321798809637522,0.03692423725764219
1319.509999999955,1569.2018340265377,716.7822998565307,0.3557358395246939,0.3210337114987899,0.036664212705797866
1319.519999999955,1569.2018340265377,716.7852507101716,0.35491531686957495,0.3202696382850279,0.03640572999129725
1319.529999999955,1569.2018340265377,716.7882015433825,0.3540956284540444,0.31950659135802395,0.03614878226939603
1319.539999999955,1569.2018340265377,716.7911523561635,0.3532767765410633,0.31874457206866774,0.035893362708414596
1319.549999999955,1569.2018340265377,716.7941031485149,0.35245876338921606,0.3179835817568458,0.03563946449039101
1319.559999999955,1569.2018340265377,716.7970539204367,0.35164159123166516,0.31722362175151403,0.03538708080907447
1319.569999999955,1569.2018340265377,716.8000046719292,0.3508252623173404,0.31646469337068067,0.03513620487419104
1319.579999999955,1569.2018340265377,716.8029554029929,0.3500097788669211,0.31570679792127476,0.034886829907071155
1319.589999999955,1569.2018340265377,716.8059061136277,0.34919514309572436,0.3149499366995391,0.03463894914315586
1319.599999999955,1569.2018340265377,716.8088568038337,0.3483813572147286,0.3141941109906929,0.03439255583211509
1319.6099999999549,1569.2018340265377,716.8118074736115,0.34756842342190236,0.3134393220690046,0.03414764323710112
1319.6199999999549,1569.2018340265377,716.8147581229609,0.34675634391082993,0.3126855711979807,0.033904204635741265
1319.6299999999549,1569.2018340265377,716.8177087518826,0.34594512085734513,0.31193285963014594,0.03366223331887585
1319.6399999999549,1569.2018340265377,716.8206593603763,0.34513475643289265,0.31118118860731986,0.03342172259202879
1319.6499999999548,1569.2018340265377,716.8236099484426,0.34432525280355497,0.3104305593603402,0.033182665775338134
1319.6599999999548,1569.2018340265377,716.8265605160816,0.3435166121213503,0.3096809731092802,0.03294505620285378
1319.6699999999548,1569.2018340265377,716.8295110632934,0.3427088365321327,0.30893243106346296,0.032708887223398535
1319.6799999999548,1569.2018340265377,716.8324615900782,0.3419019281658294,0.3081849344213311,0.032474152199697896
1319.6899999999548,1569.2018340265377,716.8354120964364,0.34109588914886085,0.30743848437057725,0.032240844509688
1319.6999999999548,1569.2018340265377,716.8383625823681,0.34029072160408336,0.30669308208812945,0.03200895754658318
1319.7099999999548,1569.2018340265377,716.8413130478735,0.3394864276329529,0.3059487287401664,0.03177848471728509
1319.7199999999548,1569.2018340265377,716.8442634929528,0.3386830093351842,0.3052054254821889,0.03154941944434355
1319.7299999999548,1569.2018340265377,716.8472139176062,0.33788046879562933,0.3044631734588919,0.03132175516478251
1319.7399999999548,1569.2018340265377,716.8501643218341,0.337078808104071,0.3037219738042374,0.03109548533203867
1319.7499999999548,1569.2018340265377,716.8531147056365,0.33627802932035217,0.30298182764164006,0.03087060341285021
1319.7599999999547,1569.2018340265377,716.8560650690137,0.33547813450731234,0.3022427360837262,0.030647102890344863
1319.7699999999547,1569.2018340265377,716.8590154119657,0.3346791257232083,0.30150470023251963,0.030424977263442714
1319.7799999999547,1569.2018340265377,716.8619657344932,0.3338810050030747,0.3007677211793153,0.030204220045214256
1319.7899999999547,1569.2018340265377,716.8649160365961,0.33308377438760617,0.3000318000048653,0.029984824765627915
1319.7999999999547,1569.2018340265377,716.8678663182744,0.33228743589516796,0.29929693777936556,0.029766784969084508
1319.8099999999547,1569.2018340265377,716.8708165795288,0.3314919915405441,0.29856313556221686,0.029550094216146388
1319.8199999999547,1569.2018340265377,716.873766820359,0.33069744333293144,0.2978303944024368,0.029334746083504722
1319.8299999999547,1569.2018340265377,716.8767170407657,0.3299037932694988,0.2970987153383367,0.029120734163413
1319.8399999999547,1569.2018340265377,716.8796672407487,0.32911104333256813,0.29636809939779124,0.02890805206357213
1319.8499999999547,1569.2018340265377,716.8826174203084,0.3283191955026146,0.2956385475980857,0.028696693408320696
1319.8599999999547,1569.2018340265377,716.8855675794453,0.32752825174811384,0.29491006094590416,0.028486651837804928
1319.8699999999546,1569.2018340265377,716.888517718159,0.326738214029126,0.2941826404376262,0.028277921008422198
1319.8799999999546,1569.2018340265377,716.89146783645,0.32594908429280617,0.2934562870590349,0.028070494592444515
1319.8899999999546,1569.2018340265377,716.8944179343187,0.3251608644825243,0.29273100178538924,0.02786436627888988
1319.8999999999546,1569.2018340265377,716.8973680117651,0.32437355653515415,0.2920067855815531,0.02765952977337077
1319.9099999999546,1569.2018340265377,716.9003180687896,0.3235871623626366,0.29128363940198304,0.027455978796586924
1319.9199999999546,1569.2018340265377,716.903268105392,0.3228016838841721,0.2905615641907456,0.027253707087143836
1319.9299999999546,1569.2018340265377,716.9062181215729,0.3220171229968276,0.2898405608813942,0.02705270839908898
1319.9399999999546,1569.2018340265377,716.9091681173325,0.32123348160581694,0.2891206303971539,0.026852976504566976
1319.9499999999546,1569.2018340265377,716.9121180926709,0.3204507615877678,0.28840177365088204,0.026654505190781656
1319.9599999999546,1569.2018340265377,716.9150680475882,0.3196689648192489,0.28768399154514096,0.026457288262470676
1319.9699999999546,1569.2018340265377,716.9180179820847,0.3188880931702158,0.28696728497207646,0.02626131954138325
1319.9799999999545,1569.2018340265377,716.9209678961608,0.3181081484976972,0.2862516548135186,0.026066592865833998
1319.9899999999545,1569.2018340265377,716.9239177898165,0.3173291326457338,0.2855371019410812,0.025873102090780524
1319.9999999999545,1569.2018340265377,716.926867663052,0.3165510474564265,0.28482362721604154,0.025680841088761078
1320.0099999999545,1569.2018340265377,716.9298175158676,0.3157738947542888,0.28411123148938566,0.025489803748679735
1320.0199999999545,1569.2018340265377,716.9327673482637,0.3149976763673498,0.2833999156018533,0.02529998397758013
1320.0299999999545,1569.2018340265377,716.9357171602402,0.31422239409792346,0.2826896803840651,0.025111375698359077
1320.0399999999545,1569.2018340265377,716.9386669517974,0.31344804975082236,0.2819805266563212,0.02492397285205865
1320.0499999999545,1569.2018340265377,716.9416167229355,0.31267464512063275,0.2812724552287556,0.024737769396914203
1320.0599999999545,1569.2018340265377,716.9445664736547,0.31190218198722286,0.2805654669013275,0.024552759308050783
1320.0699999999545,1569.2018340265377,716.9475162039554,0.31113066212565194,0.2798595624638387,0.02436893657832174
1320.0799999999545,1569.2018340265377,716.9504659138374,0.31036008729535197,0.2791547426960059,0.024186295217517063
1320.0899999999544,1569.2018340265377,716.9534156033013,0.3095904592572552,0.278451008367316,0.02400482925372537
1320.0999999999544,1569.2018340265377,716.9563652723474,0.3088217797548308,0.27774836023718064,0.02382453273192243
1320.1099999999544,1569.2018340265377,716.9593149209755,0.3080540505241319,0.277046799055035,0.023645399714819895
1320.1199999999544,1569.2018340265377,716.9622645491861,0.3072872732899827,0.2763463255601395,0.02346742428257997
1320.1299999999544,1569.2018340265377,716.9652141569792,0.30652144976888607,0.27564694048176097,0.023290600533113902
1320.1399999999544,1569.2018340265377,716.9681637443554,0.30575658167513414,0.27494864453902923,0.023114922582559476
1320.1499999999544,1569.2018340265377,716.9711133113145,0.30499267070207003,0.2742514384412252,0.02294038456394747
1320.1599999999544,1569.2018340265377,716.9740628578568,0.3042297185426429,0.27355532288758355,0.02276698062876856
1320.1699999999544,1569.2018340265377,716.9770123839826,0.30346772687520257,0.2728602985672854,0.02259470494593645
1320.1799999999544,1569.2018340265377,716.979961889692,0.30270669736866,0.272166366159638,0.022423551702248242
1320.1899999999544,1569.2018340265377,716.9829113749855,0.30194663169069946,0.2714735263339598,0.02225351510300757
1320.1999999999543,1569.2018340265377,716.985860839863,0.3011875314872342,0.27078177974973267,0.022084589370564203
1320.2099999999543,1569.2018340265377,716.9888102843248,0.3004293984046007,0.27009112705646104,0.021916768745968387
1320.2199999999543,1569.2018340265377,716.9917597083712,0.29967223407803134,0.26940156889379796,0.02175004748817091
1320.2299999999543,1569.2018340265377,716.9947091120025,0.29891604012724665,0.2687131058915107,0.02158441987373577
1320.2399999999543,1569.2018340265377,716.9976584952184,0.29816081816975537,0.2680257386696859,0.021419880197872356
1320.2499999999543,1569.2018340265377,717.0006078580196,0.29740656980841396,0.2673394678383246,0.021256422773499616
1320.2599999999543,1569.2018340265377,717.0035572004064,0.2966532966464539,0.2666542939977861,0.021094041932426123
1320.2699999999543,1569.2018340265377,717.0065065223787,0.29590100026635835,0.26597021773864826,0.020932732023845078
1320.2799999999543,1569.2018340265377,717.0094558239367,0.29514968224305255,0.2652872396417263,0.020772487415315174
1320.2899999999543,1569.2018340265377,717.0124051050806,0.294399344149158,0.2646053602780937,0.02061330249315625
1320.2999999999543,1569.2018340265377,717.015354365811,0.29364998754448374,0.2639245802089434,0.020455171661710046
1320.3099999999542,1569.2018340265377,717.0183036061278,0.2929016139751207,0.26324489998602824,0.02029808934337839
1320.3199999999542,1569.2018340265377,717.0212528260312,0.2921542249822554,0.2625663201512608,0.02014204997920137
1320.3299999999542,1569.2018340265377,717.0242020255214,0.2914078220977361,0.2618888412369168,0.019987048028601313
1320.3399999999542,1569.2018340265377,717.0271512045987,0.29066240684411243,0.2612124637656287,0.019833077969407902
1320.3499999999542,1569.2018340265377,717.0301003632634,0.2899179807372241,0.26053718825038036,0.019680134298055596
1320.3599999999542,1569.2018340265377,717.0330495015154,0.28917454526965014,0.2598630151946566,0.01952821152850568
1320.3699999999542,1569.2018340265377,717.0359986193553,0.28843210194734265,0.25918994509220367,0.019377304194716394
1320.3799999999542,1569.2018340265377,717.0389477167831,0.287690652249513,0.2585179784273094,0.01922740684798464
1320.3899999999542,1569.2018340265377,717.0418967937991,0.2869501976504171,0.25784711567471946,0.019078514058431185
1320.3999999999542,1569.2018340265377,717.0448458504032,0.2862107396167663,0.2571773572996577,0.018930620414843047
1320.4099999999542,1569.2018340265377,717.0477948865961,0.2854722796059427,0.2565087037577692,0.01878372052456226
1320.4199999999541,1569.2018340265377,717.0507439023777,0.2847348190651724,0.25584115549529596,0.018637809013474272
1320.4299999999541,1569.2018340265377,717.0536928977483,0.283998359431547,0.2551747129489939,0.018492880526014357
1320.4399999999541,1569.2018340265377,717.056641872708,0.28326290213370703,0.25450937654620526,0.018348929725303602
1320.4499999999541,1569.2018340265377,717.0595908272572,0.2825284485952785,0.25384514670480207,0.018205951293374923
1320.459999999954,1569.2018340265377,717.0625397613961,0.2817950002220111,0.25318202383328403,0.018063939930368932
1320.469999999954,1569.2018340265377,717.0654886751247,0.28106255841899497,0.25252000833082494,0.017922890355665327
1320.479999999954,1569.2018340265377,717.0684375684434,0.28033112456911846,0.25185910058713973,0.01778279730649474
1320.489999999954,1569.2018340265377,717.0713864413523,0.2796007000640213,0.2511993009827105,0.01764365553995663
1320.499999999954,1569.2018340265377,717.0743352938517,0.2788712862723159,0.25054060988860294,0.017505459830978697
1320.509999999954,1569.2018340265377,717.0772841259419,0.2781428845619614,0.24988302766666595,0.01736820497377431
1320.519999999954,1569.2018340265377,717.0802329376228,0.2774154962813222,0.24922655466950158,0.017231885780655987
1320.529999999954,1569.2018340265377,717.0831817288949,0.2766891227789173,0.24857119124033403,0.01709649708326236
1320.539999999954,1569.2018340265377,717.0861304997584,0.2759637653905838,0.24791693771328505,0.016962033731799126
1320.549999999954,1569.2018340265377,717.0890792502133,0.27523942544456953,0.2472637944132169,0.01682849059534042
1320.559999999954,1569.2018340265377,717.09202798026,0.274516104255602,0.24661176165580506,0.016695862561481183
1320.569999999954,1569.2018340265377,717.0949766898985,0.27379380313348795,0.24596083974758476,0.01656414453687527
1320.579999999954,1569.2018340265377,717.0979253791295,0.27307252337696725,0.24531102898584675,0.01643333144684883
1320.589999999954,1569.2018340265377,717.1008740479527,0.2723522662738923,0.2446623296589096,0.01630341823545392
1320.599999999954,1569.2018340265377,717.1038226963684,0.27163303310793807,0.24401474204594104,0.016174399865849107
1320.609999999954,1569.2018340265377,717.106771324377,0.270914825145095,0.2433682664169541,0.01604627131949307
1320.619999999954,1569.2018340265377,717.1097199319785,0.2701976436546988,0.24272290303297978,0.015919027597420986
1320.629999999954,1569.2018340265377,717.1126685191733,0.2694814898860005,0.24207865214596322,0.01579266371883843
1320.639999999954,1569.2018340265377,717.1156170859616,0.2687663650789336,0.24143551399888535,0.015667174721781762
1320.649999999954,1569.2018340265377,717.1185656323433,0.2680522704735001,0.24079348882575982,0.015542555663660963
1320.659999999954,1569.2018340265377,717.1215141583192,0.2673392072912091,0.2401525768514812,0.015418801620153555
1320.669999999954,1569.2018340265377,717.1244626638891,0.2666271767485317,0.23951277829216963,0.015295907686033014
1320.679999999954,1569.2018340265377,717.127411149053,0.2659161800519519,0.23887409335496923,0.015173868974850737
1320.689999999954,1569.2018340265377,717.1303596138116,0.2652062183986601,0.2382365222380459,0.015052680618972827
1320.699999999954,1569.2018340265377,717.133308058165,0.26449729297754243,0.2376000651307334,0.01493233776965032
1320.7099999999539,1569.2018340265377,717.1362564821133,0.26378940496819236,0.23696472221353002,0.014812835596956734
1320.7199999999539,1569.2018340265377,717.1392048856565,0.2630825555394101,0.23633049365812098,0.014694169289701407
1320.7299999999539,1569.2018340265377,717.1421532687951,0.2623767458516275,0.23569737962725376,0.014576334055544777
1320.7399999999539,1569.2018340265377,717.1451016315295,0.26167197705525436,0.2350653802749565,0.014459325120926033
1320.7499999999538,1569.2018340265377,717.1480499738595,0.2609682502956027,0.23443449574656006,0.014343137731329794
1320.7599999999538,1569.2018340265377,717.1509982957855,0.2602655667039136,0.23380472617854933,0.014227767150762911
1320.7699999999538,1569.2018340265377,717.1539465973076,0.2595639273989529,0.2331760716987082,0.01411320866185738
