Thorlabs Beam
Version: 9.1.5787.560
Date yyyy/MM/dd	2025/12/25
Time H:mm:ss	21:29:02

Device: 	BP209-IR/M
S/N: 	M00567450

Wavelength	[nm]	900

Measurement	Time [hh:mm:ss:zzz]	Peak Position X[É m]	Peak Position Y[É m]	Centroid Position X[É m]	Centroid Position Y[É m]	AD Saturation[%]	Total Power[dBm]	Beam Width Clip X[É m]	Beam Width Clip Y[É m]	Gaussian Intensity X[%]	Gaussian Intensity Y[%]	Gaussian Diameter X[É m]	Gaussian Diameter Y[É m]	
35	21:29:05.474	-501.60	-370.80	-268.54	-507.89	20.44	5.54	2825.58	3197.78	91.46	92.67	2791.31	3074.23	
36	21:29:05.587	-501.60	-370.80	-268.54	-507.89	20.44	5.54	2825.58	3197.78	91.46	92.67	2791.31	3074.23	
37	21:29:05.679	-484.80	-392.40	-268.50	-512.34	20.48	5.54	2799.95	3185.20	91.51	92.68	2790.10	3070.84	
38	21:29:05.776	-484.80	-392.40	-268.50	-512.34	20.48	5.54	2799.95	3185.20	91.51	92.68	2790.10	3070.84	
39	21:29:05.880	-484.80	-392.40	-268.50	-512.34	20.48	5.54	2799.95	3185.20	91.51	92.68	2790.10	3070.84	
40	21:29:06.003	-484.80	-392.40	-268.50	-512.34	20.48	5.54	2799.95	3185.20	91.51	92.68	2790.10	3070.84	
41	21:29:06.075	-484.80	-392.40	-268.50	-512.34	20.48	5.54	2799.95	3185.20	91.51	92.68	2790.10	3070.84	
42	21:29:06.187	-484.80	-392.40	-268.50	-512.34	20.48	5.54	2799.95	3185.20	91.51	92.68	2790.10	3070.84	
43	21:29:06.277	-498.00	-392.40	-269.04	-511.91	20.50	5.54	2826.92	3195.38	91.52	92.69	2784.87	3070.28	
44	21:29:06.388	-498.00	-392.40	-269.04	-511.91	20.50	5.54	2826.92	3195.38	91.52	92.69	2784.87	3070.28	
45	21:29:06.486	-498.00	-392.40	-269.04	-511.91	20.50	5.54	2826.92	3195.38	91.52	92.69	2784.87	3070.28	
46	21:29:06.584	-498.00	-392.40	-269.04	-511.91	20.50	5.54	2826.92	3195.38	91.52	92.69	2784.87	3070.28	
47	21:29:06.688	-498.00	-392.40	-269.04	-511.91	20.50	5.54	2826.92	3195.38	91.52	92.69	2784.87	3070.28	
48	21:29:06.788	-480.00	-398.40	-268.30	-512.26	20.48	5.54	2815.91	3193.20	91.54	92.67	2787.14	3069.11	
49	21:29:06.886	-480.00	-398.40	-268.30	-512.26	20.48	5.54	2815.91	3193.20	91.54	92.67	2787.14	3069.11	
50	21:29:06.986	-480.00	-398.40	-268.30	-512.26	20.48	5.54	2815.91	3193.20	91.54	92.67	2787.14	3069.11	
51	21:29:07.097	-480.00	-398.40	-268.30	-512.26	20.48	5.54	2815.91	3193.20	91.54	92.67	2787.14	3069.11	
52	21:29:07.194	-480.00	-398.40	-268.30	-512.26	20.48	5.54	2815.91	3193.20	91.54	92.67	2787.14	3069.11	
53	21:29:07.316	-483.60	-411.60	-269.49	-505.59	20.47	5.54	2809.52	3178.11	91.54	92.68	2783.79	3077.98	
54	21:29:07.402	-483.60	-411.60	-269.49	-505.59	20.47	5.54	2809.52	3178.11	91.54	92.68	2783.79	3077.98	
55	21:29:07.491	-483.60	-411.60	-269.49	-505.59	20.47	5.54	2809.52	3178.11	91.54	92.68	2783.79	3077.98	
56	21:29:07.594	-483.60	-411.60	-269.49	-505.59	20.47	5.54	2809.52	3178.11	91.54	92.68	2783.79	3077.98	
57	21:29:07.715	-483.60	-411.60	-269.49	-505.59	20.47	5.54	2809.52	3178.11	91.54	92.68	2783.79	3077.98	
58	21:29:07.802	-498.00	-404.40	-267.76	-508.89	20.48	5.54	2822.93	3191.53	91.53	92.66	2786.15	3076.24	
59	21:29:07.896	-498.00	-404.40	-267.76	-508.89	20.48	5.54	2822.93	3191.53	91.53	92.66	2786.15	3076.24	
60	21:29:08.020	-498.00	-404.40	-267.76	-508.89	20.48	5.54	2822.93	3191.53	91.53	92.66	2786.15	3076.24	
61	21:29:08.093	-498.00	-404.40	-267.76	-508.89	20.48	5.54	2822.93	3191.53	91.53	92.66	2786.15	3076.24	
62	21:29:08.228	-498.00	-404.40	-267.76	-508.89	20.48	5.54	2822.93	3191.53	91.53	92.66	2786.15	3076.24	
63	21:29:08.318	-501.60	-358.80	-266.78	-509.00	20.52	5.54	2797.47	3173.97	91.56	92.72	2788.39	3073.74	
64	21:29:08.398	-501.60	-358.80	-266.78	-509.00	20.52	5.54	2797.47	3173.97	91.56	92.72	2788.39	3073.74	
65	21:29:08.526	-501.60	-358.80	-266.78	-509.00	20.52	5.54	2797.47	3173.97	91.56	92.72	2788.39	3073.74	
66	21:29:08.607	-501.60	-358.80	-266.78	-509.00	20.52	5.54	2797.47	3173.97	91.56	92.72	2788.39	3073.74	
67	21:29:08.706	-501.60	-358.80	-266.78	-509.00	20.52	5.54	2797.47	3173.97	91.56	92.72	2788.39	3073.74	
68	21:29:08.810	-501.60	-358.80	-266.78	-509.00	20.52	5.54	2797.47	3173.97	91.56	92.72	2788.39	3073.74	
69	21:29:08.901	-472.80	-417.60	-267.49	-513.64	20.46	5.54	2825.80	3161.41	91.51	92.67	2793.41	3070.43	
70	21:29:09.009	-472.80	-417.60	-267.49	-513.64	20.46	5.54	2825.80	3161.41	91.51	92.67	2793.41	3070.43	
71	21:29:09.127	-472.80	-417.60	-267.49	-513.64	20.46	5.54	2825.80	3161.41	91.51	92.67	2793.41	3070.43	
72	21:29:09.203	-472.80	-417.60	-267.49	-513.64	20.46	5.54	2825.80	3161.41	91.51	92.67	2793.41	3070.43	
73	21:29:09.312	-472.80	-417.60	-267.49	-513.64	20.46	5.54	2825.80	3161.41	91.51	92.67	2793.41	3070.43	
74	21:29:09.406	-518.40	-415.20	-268.03	-510.52	20.50	5.54	2806.29	3158.42	91.53	92.70	2792.27	3071.07	
75	21:29:09.523	-518.40	-415.20	-268.03	-510.52	20.50	5.54	2806.29	3158.42	91.53	92.70	2792.27	3071.07	
76	21:29:09.605	-518.40	-415.20	-268.03	-510.52	20.50	5.54	2806.29	3158.42	91.53	92.70	2792.27	3071.07	
77	21:29:09.709	-518.40	-415.20	-268.03	-510.52	20.50	5.54	2806.29	3158.42	91.53	92.70	2792.27	3071.07	
78	21:29:09.807	-518.40	-415.20	-268.03	-510.52	20.50	5.54	2806.29	3158.42	91.53	92.70	2792.27	3071.07	
79	21:29:09.914	-518.40	-415.20	-268.03	-510.52	20.50	5.54	2806.29	3158.42	91.53	92.70	2792.27	3071.07	
80	21:29:10.014	-510.00	-398.40	-270.38	-509.27	20.45	5.54	2817.54	3202.91	91.53	92.72	2787.85	3076.18	
81	21:29:10.122	-510.00	-398.40	-270.38	-509.27	20.45	5.54	2817.54	3202.91	91.53	92.72	2787.85	3076.18	
82	21:29:10.216	-510.00	-398.40	-270.38	-509.27	20.45	5.54	2817.54	3202.91	91.53	92.72	2787.85	3076.18	
83	21:29:10.322	-510.00	-398.40	-270.38	-509.27	20.45	5.54	2817.54	3202.91	91.53	92.72	2787.85	3076.18	
84	21:29:10.419	-510.00	-398.40	-270.38	-509.27	20.45	5.54	2817.54	3202.91	91.53	92.72	2787.85	3076.18	
85	21:29:10.527	-523.20	-426.00	-266.66	-509.24	20.39	5.54	2817.76	3191.07	91.53	92.69	2789.53	3073.87	
86	21:29:10.631	-523.20	-426.00	-266.66	-509.24	20.39	5.54	2817.76	3191.07	91.53	92.69	2789.53	3073.87	
87	21:29:10.719	-523.20	-426.00	-266.66	-509.24	20.39	5.54	2817.76	3191.07	91.53	92.69	2789.53	3073.87	
88	21:29:10.834	-523.20	-426.00	-266.66	-509.24	20.39	5.54	2817.76	3191.07	91.53	92.69	2789.53	3073.87	
89	21:29:10.920	-523.20	-426.00	-266.66	-509.24	20.39	5.54	2817.76	3191.07	91.53	92.69	2789.53	3073.87	
90	21:29:11.020	-523.20	-426.00	-266.66	-509.24	20.39	5.54	2817.76	3191.07	91.53	92.69	2789.53	3073.87	
91	21:29:11.122	-492.00	-406.80	-266.52	-507.30	20.49	5.54	2814.29	3191.67	91.53	92.71	2790.03	3076.86	
92	21:29:11.219	-492.00	-406.80	-266.52	-507.30	20.49	5.54	2814.29	3191.67	91.53	92.71	2790.03	3076.86	
93	21:29:11.328	-492.00	-406.80	-266.52	-507.30	20.49	5.54	2814.29	3191.67	91.53	92.71	2790.03	3076.86	
94	21:29:11.424	-492.00	-406.80	-266.52	-507.30	20.49	5.54	2814.29	3191.67	91.53	92.71	2790.03	3076.86	
95	21:29:11.548	-492.00	-406.80	-266.52	-507.30	20.49	5.54	2814.29	3191.67	91.53	92.71	2790.03	3076.86	
96	21:29:11.633	-507.60	-374.40	-267.11	-510.48	20.49	5.54	2813.37	3171.75	91.58	92.71	2785.06	3069.32	
97	21:29:11.726	-507.60	-374.40	-267.11	-510.48	20.49	5.54	2813.37	3171.75	91.58	92.71	2785.06	3069.32	
98	21:29:11.863	-507.60	-374.40	-267.11	-510.48	20.49	5.54	2813.37	3171.75	91.58	92.71	2785.06	3069.32	
99	21:29:11.943	-507.60	-374.40	-267.11	-510.48	20.49	5.54	2813.37	3171.75	91.58	92.71	2785.06	3069.32	
100	21:29:12.034	-507.60	-374.40	-267.11	-510.48	20.49	5.54	2813.37	3171.75	91.58	92.71	2785.06	3069.32	
101	21:29:12.161	-507.60	-374.40	-267.11	-510.48	20.49	5.54	2813.37	3171.75	91.58	92.71	2785.06	3069.32	
102	21:29:12.254	-481.20	-396.00	-268.05	-509.73	20.46	5.54	2797.21	3200.36	91.53	92.70	2782.92	3077.20	
103	21:29:12.335	-481.20	-396.00	-268.05	-509.73	20.46	5.54	2797.21	3200.36	91.53	92.70	2782.92	3077.20	
104	21:29:12.434	-481.20	-396.00	-268.05	-509.73	20.46	5.54	2797.21	3200.36	91.53	92.70	2782.92	3077.20	
105	21:29:12.560	-481.20	-396.00	-268.05	-509.73	20.46	5.54	2797.21	3200.36	91.53	92.70	2782.92	3077.20	
106	21:29:12.640	-481.20	-396.00	-268.05	-509.73	20.46	5.54	2797.21	3200.36	91.53	92.70	2782.92	3077.20	
107	21:29:12.753	-481.20	-396.00	-268.05	-509.73	20.46	5.54	2797.21	3200.36	91.53	92.70	2782.92	3077.20	
108	21:29:12.838	-496.80	-386.40	-265.60	-510.15	20.51	5.54	2835.79	3171.28	91.52	92.69	2796.02	3076.83	
109	21:29:12.959	-496.80	-386.40	-265.60	-510.15	20.51	5.54	2835.79	3171.28	91.52	92.69	2796.02	3076.83	
110	21:29:13.040	-496.80	-386.40	-265.60	-510.15	20.51	5.54	2835.79	3171.28	91.52	92.69	2796.02	3076.83	
111	21:29:13.151	-496.80	-386.40	-265.60	-510.15	20.51	5.54	2835.79	3171.28	91.52	92.69	2796.02	3076.83	
112	21:29:13.245	-496.80	-386.40	-265.60	-510.15	20.51	5.54	2835.79	3171.28	91.52	92.69	2796.02	3076.83	
113	21:29:13.353	-496.80	-386.40	-265.60	-510.15	20.51	5.54	2835.79	3171.28	91.52	92.69	2796.02	3076.83	
114	21:29:13.443	-462.00	-409.20	-268.66	-510.60	20.53	5.54	2808.59	3194.98	91.54	92.72	2789.65	3074.69	
115	21:29:13.549	-462.00	-409.20	-268.66	-510.60	20.53	5.54	2808.59	3194.98	91.54	92.72	2789.65	3074.69	
116	21:29:13.647	-462.00	-409.20	-268.66	-510.60	20.53	5.54	2808.59	3194.98	91.54	92.72	2789.65	3074.69	
117	21:29:13.753	-462.00	-409.20	-268.66	-510.60	20.53	5.54	2808.59	3194.98	91.54	92.72	2789.65	3074.69	
118	21:29:13.848	-462.00	-409.20	-268.66	-510.60	20.53	5.54	2808.59	3194.98	91.54	92.72	2789.65	3074.69	
119	21:29:13.971	-462.00	-409.20	-268.66	-510.60	20.53	5.54	2808.59	3194.98	91.54	92.72	2789.65	3074.69	
120	21:29:14.052	-496.80	-399.60	-268.16	-508.07	20.49	5.54	2780.92	3191.06	91.56	92.70	2793.11	3080.14	
121	21:29:14.175	-496.80	-399.60	-268.16	-508.07	20.49	5.54	2780.92	3191.06	91.56	92.70	2793.11	3080.14	
122	21:29:14.255	-496.80	-399.60	-268.16	-508.07	20.49	5.54	2780.92	3191.06	91.56	92.70	2793.11	3080.14	
123	21:29:14.349	-496.80	-399.60	-268.16	-508.07	20.49	5.54	2780.92	3191.06	91.56	92.70	2793.11	3080.14	
124	21:29:14.454	-496.80	-399.60	-268.16	-508.07	20.49	5.54	2780.92	3191.06	91.56	92.70	2793.11	3080.14	
125	21:29:14.556	-496.80	-399.60	-268.16	-508.07	20.49	5.54	2780.92	3191.06	91.56	92.70	2793.11	3080.14	
126	21:29:14.656	-512.40	-398.40	-268.78	-510.90	20.48	5.54	2807.16	3194.65	91.54	92.76	2787.28	3075.11	
127	21:29:14.777	-512.40	-398.40	-268.78	-510.90	20.48	5.54	2807.16	3194.65	91.54	92.76	2787.28	3075.11	
128	21:29:14.858	-512.40	-398.40	-268.78	-510.90	20.48	5.54	2807.16	3194.65	91.54	92.76	2787.28	3075.11	
129	21:29:14.974	-512.40	-398.40	-268.78	-510.90	20.48	5.54	2807.16	3194.65	91.54	92.76	2787.28	3075.11	
130	21:29:15.062	-512.40	-398.40	-268.78	-510.90	20.48	5.54	2807.16	3194.65	91.54	92.76	2787.28	3075.11	
131	21:29:15.158	-487.20	-402.00	-267.66	-509.85	20.47	5.54	2802.01	3203.30	91.52	92.67	2790.93	3081.33	
132	21:29:15.262	-487.20	-402.00	-267.66	-509.85	20.47	5.54	2802.01	3203.30	91.52	92.67	2790.93	3081.33	
133	21:29:15.364	-487.20	-402.00	-267.66	-509.85	20.47	5.54	2802.01	3203.30	91.52	92.67	2790.93	3081.33	
134	21:29:15.466	-487.20	-402.00	-267.66	-509.85	20.47	5.54	2802.01	3203.30	91.52	92.67	2790.93	3081.33	
135	21:29:15.564	-487.20	-402.00	-267.66	-509.85	20.47	5.54	2802.01	3203.30	91.52	92.67	2790.93	3081.33	
136	21:29:15.665	-516.00	-386.40	-267.63	-511.95	20.48	5.54	2810.33	3195.84	91.54	92.70	2788.60	3075.55	
137	21:29:15.767	-516.00	-386.40	-267.63	-511.95	20.48	5.54	2810.33	3195.84	91.54	92.70	2788.60	3075.55	
138	21:29:15.869	-516.00	-386.40	-267.63	-511.95	20.48	5.54	2810.33	3195.84	91.54	92.70	2788.60	3075.55	
139	21:29:15.983	-516.00	-386.40	-267.63	-511.95	20.48	5.54	2810.33	3195.84	91.54	92.70	2788.60	3075.55	
140	21:29:16.068	-516.00	-386.40	-267.63	-511.95	20.48	5.54	2810.33	3195.84	91.54	92.70	2788.60	3075.55	
141	21:29:16.168	-488.40	-421.20	-268.10	-507.39	20.47	5.54	2822.16	3207.05	91.55	92.69	2790.12	3083.07	
142	21:29:16.276	-488.40	-421.20	-268.10	-507.39	20.47	5.54	2822.16	3207.05	91.55	92.69	2790.12	3083.07	
143	21:29:16.370	-488.40	-421.20	-268.10	-507.39	20.47	5.54	2822.16	3207.05	91.55	92.69	2790.12	3083.07	
144	21:29:16.472	-488.40	-421.20	-268.10	-507.39	20.47	5.54	2822.16	3207.05	91.55	92.69	2790.12	3083.07	
145	21:29:16.579	-488.40	-421.20	-268.10	-507.39	20.47	5.54	2822.16	3207.05	91.55	92.69	2790.12	3083.07	
146	21:29:16.677	-499.20	-370.80	-267.81	-509.66	20.48	5.54	2821.71	3173.10	91.51	92.70	2794.50	3077.00	
147	21:29:16.779	-499.20	-370.80	-267.81	-509.66	20.48	5.54	2821.71	3173.10	91.51	92.70	2794.50	3077.00	
148	21:29:16.880	-499.20	-370.80	-267.81	-509.66	20.48	5.54	2821.71	3173.10	91.51	92.70	2794.50	3077.00	
149	21:29:16.981	-499.20	-370.80	-267.81	-509.66	20.48	5.54	2821.71	3173.10	91.51	92.70	2794.50	3077.00	
150	21:29:17.079	-499.20	-370.80	-267.81	-509.66	20.48	5.54	2821.71	3173.10	91.51	92.70	2794.50	3077.00	
151	21:29:17.180	-499.20	-404.40	-268.69	-508.55	20.53	5.54	2814.43	3190.65	91.54	92.72	2791.15	3077.19	
152	21:29:17.292	-499.20	-404.40	-268.69	-508.55	20.53	5.54	2814.43	3190.65	91.54	92.72	2791.15	3077.19	
153	21:29:17.379	-499.20	-404.40	-268.69	-508.55	20.53	5.54	2814.43	3190.65	91.54	92.72	2791.15	3077.19	
154	21:29:17.480	-499.20	-404.40	-268.69	-508.55	20.53	5.54	2814.43	3190.65	91.54	92.72	2791.15	3077.19	
155	21:29:17.613	-499.20	-404.40	-268.69	-508.55	20.53	5.54	2814.43	3190.65	91.54	92.72	2791.15	3077.19	
156	21:29:17.693	-506.40	-379.20	-265.69	-510.15	20.49	5.54	2820.26	3178.61	91.58	92.76	2786.66	3077.99	
157	21:29:17.784	-506.40	-379.20	-265.69	-510.15	20.49	5.54	2820.26	3178.61	91.58	92.76	2786.66	3077.99	
158	21:29:17.884	-506.40	-379.20	-265.69	-510.15	20.49	5.54	2820.26	3178.61	91.58	92.76	2786.66	3077.99	
159	21:29:18.013	-506.40	-379.20	-265.69	-510.15	20.49	5.54	2820.26	3178.61	91.58	92.76	2786.66	3077.99	
160	21:29:18.086	-506.40	-379.20	-265.69	-510.15	20.49	5.54	2820.26	3178.61	91.58	92.76	2786.66	3077.99	
161	21:29:18.192	-506.40	-379.20	-265.69	-510.15	20.49	5.54	2820.26	3178.61	91.58	92.76	2786.66	3077.99	
162	21:29:18.294	-524.40	-397.20	-264.92	-509.31	20.47	5.54	2831.68	3181.85	91.58	92.74	2788.13	3079.82	
163	21:29:18.403	-524.40	-397.20	-264.92	-509.31	20.47	5.54	2831.68	3181.85	91.58	92.74	2788.13	3079.82	
164	21:29:18.489	-524.40	-397.20	-264.92	-509.31	20.47	5.54	2831.68	3181.85	91.58	92.74	2788.13	3079.82	
165	21:29:18.593	-524.40	-397.20	-264.92	-509.31	20.47	5.54	2831.68	3181.85	91.58	92.74	2788.13	3079.82	
166	21:29:18.697	-524.40	-397.20	-264.92	-509.31	20.47	5.54	2831.68	3181.85	91.58	92.74	2788.13	3079.82	
167	21:29:18.791	-471.60	-363.60	-265.86	-506.97	20.39	5.54	2809.48	3200.45	91.60	92.71	2789.61	3082.36	
168	21:29:18.889	-471.60	-363.60	-265.86	-506.97	20.39	5.54	2809.48	3200.45	91.60	92.71	2789.61	3082.36	
169	21:29:18.996	-471.60	-363.60	-265.86	-506.97	20.39	5.54	2809.48	3200.45	91.60	92.71	2789.61	3082.36	
170	21:29:19.100	-471.60	-363.60	-265.86	-506.97	20.39	5.54	2809.48	3200.45	91.60	92.71	2789.61	3082.36	
171	21:29:19.213	-471.60	-363.60	-265.86	-506.97	20.39	5.54	2809.48	3200.45	91.60	92.71	2789.61	3082.36	
172	21:29:19.297	-470.40	-411.60	-267.67	-507.84	20.50	5.54	2796.97	3188.26	91.58	92.74	2786.45	3078.96	
173	21:29:19.416	-470.40	-411.60	-267.67	-507.84	20.50	5.54	2796.97	3188.26	91.58	92.74	2786.45	3078.96	
174	21:29:19.503	-470.40	-411.60	-267.67	-507.84	20.50	5.54	2796.97	3188.26	91.58	92.74	2786.45	3078.96	
175	21:29:19.607	-470.40	-411.60	-267.67	-507.84	20.50	5.54	2796.97	3188.26	91.58	92.74	2786.45	3078.96	
176	21:29:19.705	-470.40	-411.60	-267.67	-507.84	20.50	5.54	2796.97	3188.26	91.58	92.74	2786.45	3078.96	
177	21:29:19.814	-470.40	-411.60	-267.67	-507.84	20.50	5.54	2796.97	3188.26	91.58	92.74	2786.45	3078.96	
178	21:29:19.906	-482.40	-382.80	-268.55	-507.91	20.51	5.54	2808.31	3186.94	91.57	92.70	2784.14	3073.53	
179	21:29:20.029	-482.40	-382.80	-268.55	-507.91	20.51	5.54	2808.31	3186.94	91.57	92.70	2784.14	3073.53	
180	21:29:20.111	-482.40	-382.80	-268.55	-507.91	20.51	5.54	2808.31	3186.94	91.57	92.70	2784.14	3073.53	
181	21:29:20.209	-482.40	-382.80	-268.55	-507.91	20.51	5.54	2808.31	3186.94	91.57	92.70	2784.14	3073.53	
182	21:29:20.311	-482.40	-382.80	-268.55	-507.91	20.51	5.54	2808.31	3186.94	91.57	92.70	2784.14	3073.53	
183	21:29:20.407	-482.40	-382.80	-268.55	-507.91	20.51	5.54	2808.31	3186.94	91.57	92.70	2784.14	3073.53	
184	21:29:20.529	-481.20	-356.40	-265.72	-507.37	20.47	5.54	2819.35	3205.11	91.62	92.72	2781.87	3072.62	
185	21:29:20.610	-481.20	-356.40	-265.72	-507.37	20.47	5.54	2819.35	3205.11	91.62	92.72	2781.87	3072.62	
186	21:29:20.709	-481.20	-356.40	-265.72	-507.37	20.47	5.54	2819.35	3205.11	91.62	92.72	2781.87	3072.62	
187	21:29:20.815	-481.20	-356.40	-265.72	-507.37	20.47	5.54	2819.35	3205.11	91.62	92.72	2781.87	3072.62	
188	21:29:20.915	-481.20	-356.40	-265.72	-507.37	20.47	5.54	2819.35	3205.11	91.62	92.72	2781.87	3072.62	
189	21:29:21.017	-469.20	-396.00	-265.99	-513.29	20.49	5.54	2831.39	3202.69	91.54	92.66	2791.82	3075.66	
190	21:29:21.137	-469.20	-396.00	-265.99	-513.29	20.49	5.54	2831.39	3202.69	91.54	92.66	2791.82	3075.66	
191	21:29:21.214	-469.20	-396.00	-265.99	-513.29	20.49	5.54	2831.39	3202.69	91.54	92.66	2791.82	3075.66	
192	21:29:21.320	-469.20	-396.00	-265.99	-513.29	20.49	5.54	2831.39	3202.69	91.54	92.66	2791.82	3075.66	
193	21:29:21.438	-469.20	-396.00	-265.99	-513.29	20.49	5.54	2831.39	3202.69	91.54	92.66	2791.82	3075.66	
194	21:29:21.547	-465.60	-386.40	-265.71	-509.28	20.48	5.54	2824.26	3187.15	91.59	92.68	2789.99	3082.64	
195	21:29:21.661	-465.60	-386.40	-265.71	-509.28	20.48	5.54	2824.26	3187.15	91.59	92.68	2789.99	3082.64	
196	21:29:21.775	-465.60	-386.40	-265.71	-509.28	20.48	5.54	2824.26	3187.15	91.59	92.68	2789.99	3082.64	
197	21:29:21.887	-465.60	-386.40	-265.71	-509.28	20.48	5.54	2824.26	3187.15	91.59	92.68	2789.99	3082.64	
198	21:29:21.990	-465.60	-386.40	-265.71	-509.28	20.48	5.54	2824.26	3187.15	91.59	92.68	2789.99	3082.64	
199	21:29:22.093	-494.40	-400.80	-265.38	-513.46	20.49	5.54	2793.58	3173.77	91.55	92.69	2791.14	3076.20	
200	21:29:22.184	-494.40	-400.80	-265.38	-513.46	20.49	5.54	2793.58	3173.77	91.55	92.69	2791.14	3076.20	
