period_index,position_mm,duty_cycle
0,0.0,0.9664470504789994
1,0.01550037043769857,0.034516846651218396
2,0.03100074087539714,0.864850000650007
3,0.04650111131309571,0.10332334255842406
4,0.06200148175079428,0.04723699962293501
5,0.07750185218849284,0.9677427064075871
6,0.09300222262619141,0.12791119080834804
7,0.10850259306388998,0.032257293592412875
8,0.12400296350158856,0.03225741911502987
9,0.13950333393928713,0.032257293592412875
10,0.15500370437698568,0.9657818783367684
11,0.17050407481468427,0.9593978590099038
12,0.18600444525238283,0.9508237153307614
13,0.20150481569008138,0.9544423455336836
14,0.21700518612777997,0.09825093551286122
15,0.23250555656547855,0.03367499619662633
16,0.2480059270031771,0.9677427064075871
17,0.2635062974408757,0.033664173897448066
18,0.27900666787857425,0.038724885192450736
19,0.29450703831627284,0.032257293592412875
20,0.31000740875397137,0.032257293592412875
21,0.32550777919166995,0.059501444062075394
22,0.34100814962936854,0.03231035701530159
23,0.35650852006706707,0.03231199347719271
24,0.37200889050476565,0.11028360091530441
25,0.3875092609424642,0.16138804197406748
26,0.40300963138016277,0.9318290049973194
27,0.4185100018178614,0.9650436336950227
28,0.43401037225555994,0.9677427064075871
29,0.4495107426932585,0.9677427061084921
30,0.4650111131309571,0.9277676305291412
31,0.48051148356865564,0.9677427064075871
32,0.4960118540063542,0.9677427064075871
33,0.5115122244440528,0.9674400415332806
34,0.5270125948817515,0.9677427064075871
35,0.5425129653194499,0.9677427064075871
36,0.5580133357571485,0.9491353947091676
37,0.573513706194847,0.9351181159439681
38,0.5890140766325457,0.09139628911028871
39,0.6045144470702442,0.9676361182952231
40,0.6200148175079427,0.03395646860076316
41,0.6355151879456413,0.0324088688365377
42,0.6510155583833399,0.0912758155613319
43,0.6665159288210385,0.966156084175931
44,0.6820162992587371,0.032257293592412875
45,0.6975166696964357,0.9677427064075871
46,0.7130170401341341,0.9610409741469648
47,0.7285174105718328,0.9677427064075871
48,0.7440177810095313,0.9677418340598756
49,0.7595181514472299,0.9202930496873609
50,0.7750185218849284,0.962090456253349
51,0.7905188923226271,0.9677427064075871
52,0.8060192627603255,0.9677427064075871
53,0.8215196331980241,0.318282665063077
54,0.8370200036357228,0.9677427064075871
55,0.8525203740734213,0.032257293592412875
56,0.8680207445111199,0.04032867271518549
57,0.8835211149488185,0.032257293592412875
58,0.899021485386517,0.058108523641067736
59,0.9145218558242155,0.9677427064075871
60,0.9300222262619142,0.032800063559256194
61,0.9455225966996127,0.10061367904127352
62,0.9610229671373113,0.03665741396228718
63,0.9765233375750098,0.032257293592412875
64,0.9920237080127084,0.0331019254977282
65,1.0075240784504071,0.9670571043025499
66,1.0230244488881055,0.9677427064075871
67,1.038524819325804,0.032257293592412875
68,1.054025189763503,0.952548896796443
69,1.0695255602012013,0.9677427064075871
70,1.0850259306388998,0.9677427064075871
71,1.1005263010765984,0.9677427064075871
72,1.116026671514297,0.9677427064075871
73,1.1315270419519954,0.9677427064075871
74,1.147027412389694,0.08315825851487128
75,1.1625277828273928,0.9610450269542542
76,1.1780281532650914,0.032257293592412875
77,1.19352852370279,0.9677427064075871
78,1.2090288941404883,0.23543639570630182
79,1.224529264578187,0.9677427064075871
80,1.2400296350158855,0.032257293592412875
81,1.2555300054535843,0.9677427064075871
82,1.2710303758912826,0.07223923167375729
83,1.2865307463289812,0.03465252733353161
84,1.3020311167666798,0.9677406793208839
85,1.3175314872043784,0.9677427064075871
86,1.333031857642077,0.032257293592412875
87,1.3485322280797754,0.9677119550837229
88,1.3640325985174742,0.9677427064075871
89,1.3795329689551727,0.966807186735124
90,1.3950333393928713,0.032962150186413935
91,1.4105337098305697,0.9677427064075871
92,1.4260340802682683,0.03230354224671228
93,1.4415344507059669,0.9650213479776341
94,1.4570348211436657,0.032257293592412875
95,1.472535191581364,0.038828197117066164
96,1.4880355620190626,0.03436843888947612
97,1.5035359324567612,0.9677427064075871
98,1.5190363028944598,0.9539774715852821
99,1.5345366733321584,0.18660156523406535
100,1.5500370437698567,0.032257293592412875
101,1.5655374142075555,0.9677427064075871
102,1.5810377846452541,0.036136636818053916
103,1.5965381550829527,0.9574756734473605
104,1.612038525520651,0.032257293592412875
105,1.6275388959583497,0.12169586653345321
106,1.6430392663960482,0.9675153558935148
107,1.658539636833747,0.032369531545532466
108,1.6740400072714456,0.04471615752416153
109,1.689540377709144,0.9677092013067035
110,1.7050407481468426,0.9677427064075871
111,1.7205411185845412,0.032257293592412875
112,1.7360414890222398,0.9674477636578159
113,1.7515418594599381,0.06782857975093626
114,1.767042229897637,0.9483381280720263
115,1.7825426003353355,0.04125851850834343
116,1.798042970773034,0.9677427064075871
117,1.8135433412107325,0.962882043712239
118,1.829043711648431,0.032257293592412875
119,1.8445440820861296,0.034099224196670004
120,1.8600444525238284,0.08953241823549661
121,1.875544822961527,0.9642968558979452
122,1.8910451933992254,0.032257293592412875
123,1.906545563836924,0.9526650787634627
124,1.9220459342746226,0.032257293592412875
125,1.9375463047123211,0.9677427064075871
126,1.9530466751500195,0.032257293592412875
127,1.9685470455877183,0.9632934429670756
128,1.984047416025417,0.9677427064075871
129,1.9995477864631155,0.9656644110687065
130,2.0150481569008143,0.05255972949330511
131,2.0305485273385124,0.0343837263623299
132,2.046048897776211,0.9676862546000157
133,2.0615492682139096,0.9677427064075871
134,2.077049638651608,0.9677427064075871
135,2.0925500090893068,0.9677427064075871
136,2.108050379527006,0.032257293592412875
137,2.123550749964704,0.9677427064075871
138,2.1390511204024025,0.9677427064075871
139,2.154551490840101,0.9557545190571811
140,2.1700518612777997,0.04071570146099673
141,2.1855522317154983,0.032257293592412875
142,2.201052602153197,0.032257293592412875
143,2.2165529725908955,0.03449806869019204
144,2.232053343028594,0.9677427064075871
145,2.2475537134662926,0.9106504277622838
146,2.2630540839039908,0.9649552337593259
147,2.2785544543416894,0.9677427064075871
148,2.294054824779388,0.9479847331710014
149,2.309555195217087,0.9676004202980995
150,2.3250555656547855,0.962740859869993
151,2.340555936092484,0.05947265231046368
152,2.3560563065301827,0.9677427064075871
153,2.3715566769678813,0.032257293592412875
154,2.38705704740558,0.9675977728513138
155,2.402557417843278,0.032257293592412875
156,2.4180577882809766,0.9262275701249646
157,2.433558158718675,0.9677421155406465
158,2.449058529156374,0.9447524056949742
159,2.4645588995940724,0.032257293592412875
160,2.480059270031771,0.9664322399218598
161,2.4955596404694695,0.9677427064075871
162,2.5110600109071686,0.03892929147481807
163,2.526560381344867,0.032257293592412875
164,2.5420607517825653,0.9677427064075871
165,2.557561122220264,0.03359550431404367
166,2.5730614926579625,0.9677427064075871
