structure,pump_intensity_fwhm_nm,purity
periodic,3.000000000000001,0.8497572817079797
periodic,3.0100000000000007,0.8493101273755586
periodic,3.020000000000001,0.8488583203251322
periodic,3.030000000000001,0.8484019400657371
periodic,3.040000000000001,0.8479410650126961
periodic,3.0500000000000007,0.8474757725015826
periodic,3.060000000000001,0.8470061388020544
periodic,3.070000000000001,0.8465322391315249
periodic,3.080000000000001,0.846054147668704
periodic,3.0900000000000007,0.8455719375669685
periodic,3.100000000000001,0.8450856809676175
periodic,3.110000000000001,0.844595449012952
periodic,3.120000000000001,0.8441013118592428
periodic,3.130000000000001,0.8436033386895023
periodic,3.140000000000001,0.8431015977261885
periodic,3.1500000000000012,0.842596156243685
periodic,3.160000000000001,0.8420870805806999
periodic,3.170000000000001,0.8415744361524906
periodic,3.180000000000001,0.841058287462961
periodic,3.1900000000000013,0.840538698116619
periodic,3.200000000000001,0.8400157308303849
periodic,3.210000000000001,0.8394894474452719
periodic,3.220000000000001,0.8389599089379309
periodic,3.2300000000000013,0.8384271754320515
periodic,3.240000000000001,0.8378913062096355
periodic,3.250000000000001,0.8373523597221145
periodic,3.260000000000001,0.8368103936013864
periodic,3.2700000000000014,0.836265464670652
periodic,3.280000000000001,0.8357176289551742
periodic,3.290000000000001,0.8351669416928832
periodic,3.300000000000001,0.8346134573448513
periodic,3.3100000000000014,0.834057229605651
periodic,3.320000000000001,0.8334983114135864
periodic,3.330000000000001,0.8329367549607845
periodic,3.340000000000001,0.8323726117031731
periodic,3.3500000000000014,0.8318059323703414
periodic,3.360000000000001,0.8312367669752607
periodic,3.370000000000001,0.8306651648239061
periodic,3.3800000000000012,0.8300911745247296
periodic,3.3900000000000015,0.8295148439980561
periodic,3.4000000000000012,0.8289362204853105
erf_initial,1.7999999999999994,0.8897575134723976
erf_initial,1.8099999999999994,0.8918340009186249
erf_initial,1.8199999999999994,0.8938808720721023
erf_initial,1.8299999999999994,0.8958982997834013
erf_initial,1.8399999999999994,0.8978864580315538
erf_initial,1.8499999999999994,0.8998455218744457
erf_initial,1.8599999999999994,0.9017756673997515
erf_initial,1.8699999999999994,0.9036770716764246
erf_initial,1.8799999999999994,0.9055499127067744
erf_initial,1.8899999999999995,0.9073943693791089
erf_initial,1.8999999999999995,0.909210621420962
erf_initial,1.9099999999999995,0.910998849352911
erf_initial,1.9199999999999995,0.9127592344429974
erf_initial,1.9299999999999995,0.9144919586617485
erf_initial,1.9399999999999995,0.9161972046378096
erf_initial,1.9499999999999995,0.9178751556141876
erf_initial,1.9599999999999995,0.9195259954051117
erf_initial,1.9699999999999995,0.9211499083535265
erf_initial,1.9799999999999995,0.9227470792892055
erf_initial,1.9899999999999995,0.9243176934874968
erf_initial,1.9999999999999996,0.9258619366287096
erf_initial,2.01,0.9273799947581204
erf_initial,2.0199999999999996,0.9288720542466375
erf_initial,2.0299999999999994,0.930338301752098
erf_initial,2.0399999999999996,0.931778924181199
erf_initial,2.05,0.933194108652097
erf_initial,2.0599999999999996,0.9345840424576213
erf_initial,2.0699999999999994,0.9359489130291577
erf_initial,2.0799999999999996,0.9372889079011582
erf_initial,2.09,0.9386042146763182
erf_initial,2.0999999999999996,0.939895020991374
erf_initial,2.1099999999999994,0.9411615144835648
erf_initial,2.1199999999999997,0.942403882757715
erf_initial,2.13,0.9436223133539923
erf_initial,2.1399999999999997,0.9448169937162676
erf_initial,2.1499999999999995,0.9459881111611366
erf_initial,2.1599999999999997,0.9471358528475743
erf_initial,2.17,0.9482604057472092
erf_initial,2.1799999999999997,0.9493619566152476
erf_initial,2.1899999999999995,0.950440691962005
erf_initial,2.1999999999999997,0.9514967980250829
erf_initial,2.21,0.9525304607421438
erf_initial,2.2199999999999998,0.9535418657243164
erf_initial,2.2299999999999995,0.9545311982302211
erf_initial,2.2399999999999998,0.9554986431405744
erf_initial,2.25,0.9564443849334351
erf_initial,2.26,0.9573686076600227
erf_initial,2.2699999999999996,0.9582714949211446
erf_initial,2.28,0.959153229844206
erf_initial,2.29,0.9600139950608093
erf_initial,2.3,0.9608539726849351
erf_initial,2.3099999999999996,0.9616733442916878
erf_initial,2.32,0.9624722908966251
erf_initial,2.33,0.9632509929356379
erf_initial,2.34,0.9640096302453866
erf_initial,2.3499999999999996,0.964748382044306
erf_initial,2.36,0.9654674269141356
erf_initial,2.37,0.9661669427819982
erf_initial,2.38,0.9668471069030131
erf_initial,2.3899999999999997,0.9675080958434358
erf_initial,2.4,0.9681500854643066
erf_initial,2.41,0.9687732509056285
erf_initial,2.42,0.9693777665710509
erf_initial,2.4299999999999997,0.9699638061130308
erf_initial,2.44,0.970531542418526
erf_initial,2.45,0.9710811475951351
erf_initial,2.46,0.9716127929577512
erf_initial,2.4699999999999998,0.9721266490156664
erf_initial,2.48,0.9726228854601515
erf_initial,2.49,0.9731016711524988
erf_initial,2.5,0.9735631741124955
erf_initial,2.51,0.9740075615073824
erf_initial,2.52,0.9744349996412077
erf_initial,2.5300000000000002,0.9748456539446417
erf_initial,2.54,0.9752396889651967
erf_initial,2.55,0.9756172683578824
erf_initial,2.56,0.9759785548762528
